tax_id,Order,Family,Species,Density_log10,SD_log10,Q2.5_log10,Q5_log10,Q25_log10,Q75_log10,Q95_log10,Q97.5_log10,Predicted_Density_n_km2,Q2.5,Q5,Q25,Q75,Q95,Q97.5
22695036,Accipitriformes,Accipitridae,Elanus_leucurus,0.543422783,0.543179503,-0.518376007,-0.348682426,0.177174426,0.909553067,1.436290695,1.60607122,3.495,0.303,0.448,1.504,8.12,27.308,40.371
22695039,Accipitriformes,Accipitridae,Elanus_scriptus,0.391392145,0.531255812,-0.646287199,-0.482130541,0.033351389,0.750612185,1.263860848,1.428705796,2.463,0.226,0.33,1.08,5.631,18.359,26.835
22695692,Accipitriformes,Accipitridae,Erythrotriorchis_buergersi,0.711815948,0.519289735,-0.302992086,-0.138931614,0.359975312,1.061914726,1.562959807,1.729385254,5.15,0.498,0.726,2.291,11.532,36.556,53.627
22695699,Accipitriformes,Accipitridae,Erythrotriorchis_radiatus,0.361382118,0.528637932,-0.659625307,-0.496783406,-0.006375506,0.717554099,1.225768512,1.375748786,2.298,0.219,0.319,0.985,5.219,16.818,23.755
22695336,Accipitriformes,Accipitridae,Eutriorchis_astur,0.313237274,0.510626569,-0.67615972,-0.516949071,-0.034469564,0.65691168,1.153941351,1.308926667,2.057,0.211,0.304,0.924,4.538,14.254,20.367
22695025,Accipitriformes,Accipitridae,Gampsonyx_swainsonii,0.855765363,0.520627988,-0.162839773,0.000627035,0.505120902,1.207047866,1.711070218,1.872895918,7.174,0.687,1.001,3.2,16.108,51.413,74.627
22695845,Accipitriformes,Accipitridae,Geranoaetus_melanoleucus,0.080565675,0.525065203,-0.946631202,-0.782404579,-0.273422051,0.434502419,0.942640032,1.106337893,1.204,0.113,0.165,0.533,2.72,8.763,12.774
22695729,Accipitriformes,Accipitridae,Geranospiza_caerulescens,0.674909857,0.520130345,-0.342902549,-0.179162289,0.324318685,1.025509101,1.528547353,1.691898731,4.731,0.454,0.662,2.11,10.605,33.771,49.192
22695174,Accipitriformes,Accipitridae,Gypaetus_barbatus,-0.651994859,0.575430674,-1.780184045,-1.59952862,-1.040252869,-0.262641325,0.290689674,0.469407825,0.223,0.017,0.025,0.091,0.546,1.953,2.947
22695170,Accipitriformes,Accipitridae,Gypohierax_angolensis,0.569483789,0.534976286,-0.476653901,-0.309422896,0.209040599,0.930287911,1.448375021,1.615172716,3.711,0.334,0.49,1.618,8.517,28.079,41.226
22695189,Accipitriformes,Accipitridae,Gyps_africanus,-0.114123526,0.563876066,-1.221324853,-1.04414422,-0.493269905,0.266446575,0.810165097,0.984964248,0.769,0.06,0.09,0.321,1.847,6.459,9.66
22695194,Accipitriformes,Accipitridae,Gyps_bengalensis,-0.082020432,0.564823401,-1.192656693,-1.013891743,-0.461564907,0.299917883,0.84202937,1.016022675,0.828,0.064,0.097,0.345,1.995,6.951,10.376
22695225,Accipitriformes,Accipitridae,Gyps_coprotheres,-0.465472038,0.568087931,-1.576007271,-1.409135746,-0.847319489,-0.079460993,0.464196751,0.657415432,0.342,0.027,0.039,0.142,0.833,2.912,4.544
22695219,Accipitriformes,Accipitridae,Gyps_fulvus,-0.499408836,0.565389996,-1.611554443,-1.432197941,-0.879628863,-0.117151279,0.425396779,0.599234331,0.317,0.024,0.037,0.132,0.764,2.663,3.974
22695215,Accipitriformes,Accipitridae,Gyps_himalayensis,-0.676112579,0.574969568,-1.803669734,-1.623395604,-1.064189107,-0.287110143,0.264897072,0.443143946,0.211,0.016,0.024,0.086,0.516,1.84,2.774
22729731,Accipitriformes,Accipitridae,Gyps_indicus,-0.121516781,0.562950314,-1.227964461,-1.050261883,-0.499722184,0.259870306,0.799348066,0.976295957,0.756,0.059,0.089,0.316,1.819,6.3,9.469
22695207,Accipitriformes,Accipitridae,Gyps_rueppellii,-0.127323273,0.564080174,-1.235656958,-1.05817747,-0.506753315,0.254442429,0.795879139,0.969694269,0.746,0.058,0.087,0.311,1.797,6.25,9.326
22729460,Accipitriformes,Accipitridae,Gyps_tenuirostris,-0.081588404,0.565187846,-1.194340868,-1.01355081,-0.46111344,0.299908209,0.843433282,1.018474011,0.829,0.064,0.097,0.346,1.995,6.973,10.435
22695137,Accipitriformes,Accipitridae,Haliaeetus_albicilla,-0.365260706,0.536953967,-1.41431776,-1.24679323,-0.727601488,-0.003364474,0.517726522,0.685982623,0.431,0.039,0.057,0.187,0.992,3.294,4.853
22695144,Accipitriformes,Accipitridae,Haliaeetus_leucocephalus,0.224843799,0.524867646,-0.801053009,-0.637062711,-0.128935301,0.57855734,1.087172192,1.251411917,1.678,0.158,0.231,0.743,3.789,12.223,17.841
22695097,Accipitriformes,Accipitridae,Haliaeetus_leucogaster,0.202069532,0.549666583,-0.871849958,-0.699870754,-0.169026853,0.572262913,1.105874401,1.278041941,1.592,0.134,0.2,0.678,3.735,12.761,18.969
22695130,Accipitriformes,Accipitridae,Haliaeetus_leucoryphus,0.12785696,0.530970152,-0.912426574,-0.746694587,-0.229643299,0.484470438,1.002404796,1.164683714,1.342,0.122,0.179,0.589,3.051,10.056,14.611
22695147,Accipitriformes,Accipitridae,Haliaeetus_pelagicus,-0.150224335,0.530036278,-1.18794717,-1.022416354,-0.507411222,0.206539592,0.720818493,0.887703229,0.708,0.065,0.095,0.311,1.609,5.258,7.722
22695105,Accipitriformes,Accipitridae,Haliaeetus_sanfordi,0.74268146,0.514351178,-0.267185557,-0.099376352,0.398574445,1.088260622,1.58650932,1.742491227,5.529,0.541,0.795,2.504,12.254,38.593,55.27
22695115,Accipitriformes,Accipitridae,Haliaeetus_vocifer,0.434440433,0.52052663,-0.583740348,-0.420310239,0.08309893,0.785319094,1.288962476,1.4524734,2.719,0.261,0.38,1.211,6.1,19.452,28.345
22695121,Accipitriformes,Accipitridae,Haliaeetus_vociferoides,0.001725704,0.529258761,-1.030341408,-0.869890336,-0.355346861,0.361800914,0.871264114,1.036678176,1.004,0.093,0.135,0.441,2.3,7.435,10.881
22695094,Accipitriformes,Accipitridae,Haliastur_indus,0.733280708,0.543991933,-0.329465522,-0.15954615,0.366609383,1.099228527,1.627447436,1.798866698,5.411,0.468,0.693,2.326,12.567,42.408,62.931
22695091,Accipitriformes,Accipitridae,Haliastur_sphenurus,0.676238596,0.539769758,-0.377442323,-0.209770292,0.311893916,1.039785283,1.564287026,1.734593015,4.745,0.419,0.617,2.051,10.959,36.668,54.274
22695014,Accipitriformes,Accipitridae,Hamirostra_melanosternon,0.176454025,0.527479114,-0.863793744,-0.692841567,-0.178422195,0.535458243,1.046296642,1.217332445,1.501,0.137,0.203,0.663,3.431,11.125,16.494
22695060,Accipitriformes,Accipitridae,Harpagus_bidentatus,0.875466241,0.516745778,-0.135295862,0.026609467,0.527331817,1.223836418,1.724177916,1.885618439,7.507,0.732,1.063,3.368,16.743,52.988,76.845
22695063,Accipitriformes,Accipitridae,Harpagus_diodon,0.628873171,0.523800133,-0.395585321,-0.231796148,0.275988987,0.982626662,1.48941534,1.65347528,4.255,0.402,0.586,1.888,9.608,30.861,45.027
22695998,Accipitriformes,Accipitridae,Harpia_harpyja,0.19730243,0.520773296,-0.821383887,-0.658001799,-0.154025299,0.548336415,1.052477341,1.215202074,1.575,0.151,0.22,0.701,3.535,11.284,16.414
22695855,Accipitriformes,Accipitridae,Harpyhaliaetus_coronatus,0.118787727,0.52001512,-0.898287599,-0.735018147,-0.232031702,0.469098902,0.973303944,1.135374821,1.315,0.126,0.184,0.586,2.945,9.404,13.658
22695849,Accipitriformes,Accipitridae,Harpyhaliaetus_solitarius,0.247836139,0.516298203,-0.761765455,-0.598973239,-0.099564834,0.595350597,1.09678746,1.257637893,1.769,0.173,0.252,0.795,3.939,12.496,18.098
22696007,Accipitriformes,Accipitridae,Harpyopsis_novaeguineae,0.431263216,0.517941254,-0.5833551,-0.420917493,0.083009171,0.779231474,1.282102899,1.4447061,2.699,0.261,0.379,1.211,6.015,19.147,27.842
22695051,Accipitriformes,Accipitridae,Helicolestes_hamatus,0.782675448,0.515311802,-0.226656705,-0.06407278,0.435852408,1.130093971,1.628508635,1.789916443,6.063,0.593,0.863,2.728,13.493,42.512,61.648
22694980,Accipitriformes,Accipitridae,Henicopernis_infuscatus,0.822115493,0.517377533,-0.175716345,-0.019523449,0.470301877,1.170525654,1.682411102,1.84039245,6.639,0.667,0.956,2.953,14.809,48.129,69.246
22694976,Accipitriformes,Accipitridae,Henicopernis_longicauda,0.825860081,0.51648213,-0.183094512,-0.021787515,0.477930963,1.175288798,1.671746337,1.831812806,6.697,0.656,0.951,3.006,14.972,46.962,67.891
22696103,Accipitriformes,Accipitridae,Hieraaetus_ayresii,0.370652273,0.540692766,-0.68597844,-0.517086436,0.005333748,0.735117078,1.25769985,1.429272903,2.348,0.206,0.304,1.012,5.434,18.101,26.87
22734332,Accipitriformes,Accipitridae,Hieraaetus_morphnoides,0.362890035,0.517220177,-0.647834411,-0.484985771,0.01423896,0.711826965,1.213245444,1.374987017,2.306,0.225,0.327,1.033,5.15,16.34,23.713
22696092,Accipitriformes,Accipitridae,Hieraaetus_pennatus,0.218841416,0.518371594,-0.794437764,-0.633403365,-0.130547683,0.568140387,1.070400816,1.232902065,1.655,0.161,0.233,0.74,3.699,11.76,17.096
22696084,Accipitriformes,Accipitridae,Hieraaetus_spilogaster,0.459179103,0.519239637,-0.555723031,-0.39357237,0.109005065,0.809794779,1.311699452,1.473506588,2.879,0.278,0.404,1.285,6.453,20.497,29.751
22734094,Accipitriformes,Accipitridae,Hieraaetus_weiskei,0.6656886,0.51781507,-0.348600464,-0.185399252,0.316061026,1.015509908,1.515973282,1.678112756,4.631,0.448,0.653,2.07,10.364,32.808,47.655
22695156,Accipitriformes,Accipitridae,Ichthyophaga_humilis,0.714283771,0.519663329,-0.302455072,-0.138460322,0.363893421,1.064810954,1.567933549,1.731030089,5.179,0.498,0.727,2.311,11.609,36.977,53.831
22695163,Accipitriformes,Accipitridae,Ichthyophaga_ichthyaetus,0.427800852,0.517902456,-0.585146929,-0.422897383,0.078780442,0.776738862,1.278608601,1.440787523,2.678,0.26,0.378,1.199,5.981,18.994,27.592
22696019,Accipitriformes,Accipitridae,Ictinaetus_malayensis,0.51492959,0.522414967,-0.507706068,-0.342659312,0.162594752,0.867099448,1.372306604,1.535781568,3.273,0.311,0.454,1.454,7.364,23.567,34.339
22695066,Accipitriformes,Accipitridae,Ictinia_mississippiensis,0.766509293,0.522501495,-0.255615066,-0.091874403,0.41376696,1.119235281,1.624542168,1.787892695,5.841,0.555,0.809,2.593,13.159,42.125,61.361
22695069,Accipitriformes,Accipitridae,Ictinia_plumbea,0.817877645,0.537552482,-0.233078539,-0.064415112,0.455281426,1.180277337,1.700629089,1.869916627,6.575,0.585,0.862,2.853,15.145,50.191,74.117
22695421,Accipitriformes,Accipitridae,Kaupifalco_monogrammicus,0.822504774,0.517384831,-0.189930735,-0.027925751,0.473986437,1.171030478,1.671363558,1.834389609,6.645,0.646,0.938,2.978,14.826,46.921,68.295
22694967,Accipitriformes,Accipitridae,Leptodon_cayanensis,0.807257675,0.515870685,-0.202834414,-0.040719716,0.459913829,1.154896968,1.654188273,1.815396066,6.416,0.627,0.911,2.883,14.286,45.101,65.373
22724659,Accipitriformes,Accipitridae,Leptodon_forbesi,0.753311821,0.515060422,-0.258418338,-0.092565288,0.407709111,1.099919614,1.590994373,1.752440894,5.666,0.552,0.808,2.557,12.587,38.994,56.551
22695786,Accipitriformes,Accipitridae,Leucopternis_albicollis,0.57516027,0.51883922,-0.43930743,-0.276845691,0.225371669,0.925218791,1.427165682,1.589719187,3.76,0.364,0.529,1.68,8.418,26.74,38.879
22695760,Accipitriformes,Accipitridae,Leucopternis_kuhli,0.672882754,0.519568412,-0.342283338,-0.179917236,0.322479971,1.023225456,1.526990124,1.68893757,4.709,0.455,0.661,2.101,10.549,33.65,48.858
22695763,Accipitriformes,Accipitridae,Leucopternis_lacernulatus,0.519797849,0.51753952,-0.497218087,-0.326286887,0.169697199,0.865394949,1.37567507,1.536944649,3.31,0.318,0.472,1.478,7.335,23.751,34.431
22695757,Accipitriformes,Accipitridae,Leucopternis_melanops,0.727883961,0.52035597,-0.290653991,-0.126972194,0.377288514,1.078158061,1.583476694,1.74572078,5.344,0.512,0.746,2.384,11.972,38.325,55.683
22695789,Accipitriformes,Accipitridae,Leucopternis_occidentalis,0.578401037,0.514809808,-0.426992747,-0.265441204,0.233902664,0.925898087,1.423369188,1.582920768,3.788,0.374,0.543,1.714,8.431,26.508,38.275
22695732,Accipitriformes,Accipitridae,Leucopternis_plumbeus,0.735459134,0.518849088,-0.286194534,-0.121562872,0.387470555,1.083640316,1.589096161,1.750777822,5.438,0.517,0.756,2.44,12.124,38.824,56.335
22695795,Accipitriformes,Accipitridae,Leucopternis_polionotus,0.478803268,0.517294617,-0.531383443,-0.371417822,0.129333243,0.827819112,1.327045626,1.489288181,3.012,0.294,0.425,1.347,6.727,21.235,30.852
22695754,Accipitriformes,Accipitridae,Leucopternis_princeps,0.56545753,0.518552509,-0.448149923,-0.285880369,0.2129858,0.917453306,1.415365906,1.576442386,3.677,0.356,0.518,1.633,8.269,26.024,37.709
22695745,Accipitriformes,Accipitridae,Leucopternis_schistaceus,0.516746022,0.518706195,-0.499108295,-0.335143697,0.167361033,0.866694088,1.368718173,1.530540693,3.287,0.317,0.462,1.47,7.357,23.373,33.927
22695775,Accipitriformes,Accipitridae,Leucopternis_semiplumbeus,0.792688199,0.519847878,-0.22524485,-0.060534058,0.441770104,1.14349287,1.646517061,1.812477884,6.204,0.595,0.87,2.765,13.915,44.312,64.935
22696134,Accipitriformes,Accipitridae,Lophaetus_occipitalis,0.495440921,0.517768103,-0.517269527,-0.354828748,0.146654106,0.844561822,1.346000854,1.507488322,3.129,0.304,0.442,1.402,6.991,22.182,32.173
22695010,Accipitriformes,Accipitridae,Lophoictinia_isura,0.302143155,0.527824484,-0.736639781,-0.570542599,-0.05359378,0.658029083,1.165444235,1.337441767,2.005,0.183,0.269,0.884,4.55,14.637,21.749
22696111,Accipitriformes,Accipitridae,Lophotriorchis_kienerii,0.572441657,0.523716379,-0.454631338,-0.288195665,0.219723608,0.925829804,1.432079534,1.594366489,3.736,0.351,0.515,1.659,8.43,27.045,39.298
22695021,Accipitriformes,Accipitridae,Macheiramphus_alcinus,0.609766593,0.523865082,-0.415966,-0.251642013,0.25707688,0.962928578,1.469705991,1.633870014,4.072,0.384,0.56,1.807,9.182,29.492,43.04
22695706,Accipitriformes,Accipitridae,Megatriorchis_doriae,0.562223776,0.517192474,-0.450164372,-0.288487441,0.214076354,0.910452191,1.411284787,1.576210015,3.649,0.355,0.515,1.637,8.137,25.78,37.689
22695438,Accipitriformes,Accipitridae,Melierax_canorus,0.39298958,0.51479481,-0.618956984,-0.459970864,0.050547198,0.738511099,1.248372326,1.410456716,2.472,0.24,0.347,1.123,5.477,17.716,25.731
22695445,Accipitriformes,Accipitridae,Melierax_gabar,0.754148654,0.520617852,-0.264172874,-0.100357169,0.403025788,1.105159824,1.609264766,1.771584908,5.677,0.544,0.794,2.529,12.74,40.669,59.1
22695425,Accipitriformes,Accipitridae,Melierax_metabates,0.492047882,0.517800782,-0.51970132,-0.358658571,0.143087741,0.840912487,1.343059104,1.505556923,3.105,0.302,0.438,1.39,6.933,22.032,32.03
22695431,Accipitriformes,Accipitridae,Melierax_poliopterus,0.455228427,0.517911888,-0.555507365,-0.393983597,0.106989688,0.806529328,1.305997659,1.464560487,2.853,0.278,0.404,1.279,6.405,20.23,29.145
181568721,Accipitriformes,Accipitridae,Milvus_migrans,0.465406487,0.525388496,-0.562042454,-0.397459413,0.111133987,0.819569016,1.328475264,1.492954436,2.92,0.274,0.4,1.292,6.6,21.305,31.114
22695072,Accipitriformes,Accipitridae,Milvus_milvus,0.291879898,0.515147713,-0.714654692,-0.55421788,-0.055524255,0.639304957,1.138413533,1.299722317,1.958,0.193,0.279,0.88,4.358,13.754,19.94
22695991,Accipitriformes,Accipitridae,Morphnus_guianensis,0.460279394,0.519521848,-0.55611242,-0.393744909,0.109986863,0.81068166,1.312838167,1.475816149,2.886,0.278,0.404,1.288,6.467,20.551,29.91
22695185,Accipitriformes,Accipitridae,Necrosyrtes_monachus,0.081333544,0.565784459,-1.031087305,-0.851843848,-0.299448841,0.463957564,1.006999486,1.182011814,1.206,0.093,0.141,0.502,2.91,10.162,15.206
22695180,Accipitriformes,Accipitridae,Neophron_percnopterus,-0.233249243,0.570226467,-1.353752722,-1.174443052,-0.617034463,0.152203509,0.700662973,0.875410851,0.584,0.044,0.067,0.242,1.42,5.02,7.506
22696159,Accipitriformes,Accipitridae,Nisaetus_alboniger,0.586681488,0.517033583,-0.424658453,-0.264268968,0.238172056,0.934714764,1.435660187,1.597435561,3.861,0.376,0.544,1.731,8.604,27.268,39.576
22696165,Accipitriformes,Accipitridae,Nisaetus_bartelsi,0.490331232,0.516907818,-0.524668232,-0.354715904,0.138876412,0.836188819,1.337815784,1.50374974,3.093,0.299,0.442,1.377,6.858,21.768,31.897
22732090,Accipitriformes,Accipitridae,Nisaetus_cirrhatus,0.44346298,0.517124471,-0.56699445,-0.405429876,0.094705814,0.792543311,1.292893415,1.454364185,2.776,0.271,0.393,1.244,6.202,19.629,28.468
22732096,Accipitriformes,Accipitridae,Nisaetus_floris,0.398929789,0.520306364,-0.638167854,-0.463020065,0.034087519,0.741458794,1.224124942,1.386753018,2.506,0.23,0.344,1.082,5.514,16.754,24.364
22696172,Accipitriformes,Accipitridae,Nisaetus_lanceolatus,0.481705553,0.516132164,-0.527871909,-0.365908845,0.133073965,0.830511508,1.326622271,1.488890169,3.032,0.297,0.431,1.359,6.769,21.214,30.824
22696186,Accipitriformes,Accipitridae,Nisaetus_nanus,0.665233133,0.51656053,-0.345947084,-0.185160811,0.317463003,1.01364784,1.51255482,1.675359968,4.626,0.451,0.653,2.077,10.319,32.55,47.354
22696153,Accipitriformes,Accipitridae,Nisaetus_nipalensis,-0.028526114,0.521404137,-1.047608989,-0.884415629,-0.380025801,0.322937087,0.828683119,0.992153271,0.936,0.09,0.13,0.417,2.103,6.74,9.821
45015567,Accipitriformes,Accipitridae,Nisaetus_philippensis,0.514151954,0.515551663,-0.496212142,-0.336649982,0.169112468,0.860178156,1.361797078,1.523955003,3.267,0.319,0.461,1.476,7.247,23.004,33.416
22695838,Accipitriformes,Accipitridae,Parabuteo_unicinctus,0.384189177,0.519765109,-0.633130725,-0.469488247,0.033965629,0.734581971,1.238134907,1.401129735,2.422,0.233,0.339,1.081,5.427,17.304,25.184
22694989,Accipitriformes,Accipitridae,Pernis_apivorus,0.257947132,0.515653869,-0.7513299,-0.589020009,-0.089724576,0.605360682,1.104713065,1.26596816,1.811,0.177,0.258,0.813,4.031,12.727,18.449
22727689,Accipitriformes,Accipitridae,Pernis_celebensis,0.711884083,0.513332965,-0.284361959,-0.130803911,0.363998775,1.059462319,1.554258175,1.717744138,5.151,0.52,0.74,2.312,11.467,35.831,52.209
22694995,Accipitriformes,Accipitridae,Pernis_ptilorhyncus,0.293929683,0.528666843,-0.740637801,-0.574411638,-0.062539699,0.650122412,1.16223256,1.328214909,1.968,0.182,0.266,0.866,4.468,14.529,21.292
22696012,Accipitriformes,Accipitridae,Pithecophaga_jefferyi,0.249307544,0.519126124,-0.764175423,-0.603643285,-0.102017732,0.599316613,1.103943699,1.262352598,1.775,0.172,0.249,0.791,3.975,12.704,18.296
22696116,Accipitriformes,Accipitridae,Polemaetus_bellicosus,0.220842414,0.526969014,-0.81040213,-0.645284052,-0.134391289,0.576486008,1.085634411,1.25086956,1.663,0.155,0.226,0.734,3.771,12.18,17.818
22695415,Accipitriformes,Accipitridae,Polyboroides_radiatus,0.58367028,0.518830922,-0.431647352,-0.271867693,0.232965623,0.934733686,1.436552412,1.597656353,3.834,0.37,0.535,1.71,8.605,27.325,39.596
22695409,Accipitriformes,Accipitridae,Polyboroides_typus,0.58778126,0.51836092,-0.425653112,-0.263131639,0.238503527,0.937452864,1.439261761,1.600978835,3.871,0.375,0.546,1.732,8.659,27.496,39.901
22695048,Accipitriformes,Accipitridae,Rostrhamus_sociabilis,0.7134567,0.535841138,-0.332595997,-0.16604547,0.351786633,1.074511361,1.594199154,1.762361149,5.17,0.465,0.682,2.248,11.872,39.283,57.858
22696221,Accipitriformes,Accipitridae,Sagittarius_serpentarius,0.248472552,0.520288562,-0.769140912,-0.606075633,-0.101922088,0.599192625,1.103222957,1.265987296,1.772,0.17,0.248,0.791,3.974,12.683,18.45
22695254,Accipitriformes,Accipitridae,Sarcogyps_calvus,-0.08793306,0.568639897,-1.203656707,-1.024128191,-0.470843373,0.296216617,0.844443596,1.019967135,0.817,0.063,0.095,0.338,1.978,6.989,10.47
22695293,Accipitriformes,Accipitridae,Spilornis_cheela,0.551174015,0.51695352,-0.45943189,-0.29789533,0.202738796,0.89995936,1.400067885,1.561425229,3.558,0.347,0.504,1.595,7.943,25.123,36.427
22695323,Accipitriformes,Accipitridae,Spilornis_elgini,0.603375621,0.517191404,-0.425545167,-0.251067593,0.253836492,0.945129757,1.441823673,1.62261693,4.012,0.375,0.561,1.794,8.813,27.658,41.939
22695318,Accipitriformes,Accipitridae,Spilornis_holospilus,0.615663908,0.515226165,-0.394352701,-0.23095767,0.268257291,0.963504686,1.463731056,1.618916368,4.127,0.403,0.588,1.855,9.194,29.089,41.583
