avonet_specimen_id,avdb_source_id,avdb_avibase_id,avdb_species_1_birdlife,avdb_species_2_ebird,avdb_species_3_birdtree,gdb_subspecies,avdb_source_type,avdb_source_code,avdb_specimen_identifier_unique,avdb_specimen_identifier_orig,avdb_country_wri,gdb_locality_edited,gdb_locality_original,avdb_sex,avdb_life_stage,avdb_wing_length,avdb_kipps_distance,avdb_secondary_1,avdb_beak_length_culmen,avdb_beak_length_nares,avdb_beak_width,avdb_gape_width,gdb_gape_size,avdb_beak_depth_nares,avdb_beak_depth_max,avdb_tail_length,avdb_tail_graduation,avdb_tarsus_length,avdb_back_toe,avdb_measurer_tag,avdb_measurer_comment,avdb_lit_abbrev
Phyllastrephus cabanisi_43,85456,AVIBASE-24F71192,Phyllastrephus cabanisi,Phyllastrephus cabanisi,Phyllastrephus cabanisi,NULL,field study,Field1,1_NA_8108,1_NA,Zambia,NULL,Zambezi,unknown,Immature,92,12,80,20.2,11.3,4.8,NULL,10.2,4.7,NULL,94,NULL,24.4,NULL,MFZ,NULL,NULL
Phyllastrephus cabanisi_44,85457,AVIBASE-24F71192,Phyllastrephus cabanisi,Phyllastrephus cabanisi,Phyllastrephus cabanisi,NULL,field study,Field1,1_NA_8109,1_NA,Zambia,NULL,Zambezi,unknown,Immature,81,8,73,17,9.8,4.2,NULL,8.3,4.5,NULL,92,NULL,23.3,NULL,MFZ,NULL,NULL
Phyllastrephus cabanisi_45,85458,AVIBASE-24F71192,Phyllastrephus cabanisi,Phyllastrephus cabanisi,Phyllastrephus cabanisi,NULL,field study,Field1,1_NA_8110,1_NA,Zambia,NULL,Zambezi,unknown,Immature,84,NULL,NULL,16.9,10.5,4.4,NULL,7.5,4.7,NULL,85,NULL,23.8,NULL,MFZ,NULL,NULL
Phyllastrephus cabanisi_46,85459,AVIBASE-24F71192,Phyllastrephus cabanisi,Phyllastrephus cabanisi,Phyllastrephus cabanisi,NULL,field study,Field1,1_NA_8111,1_NA,Zambia,NULL,Zambezi,unknown,Immature,88,10,78,18.9,10.9,4.2,NULL,9.7,5,NULL,87,NULL,23.8,NULL,MFZ,NULL,NULL
Phyllastrephus cabanisi_47,85460,AVIBASE-24F71192,Phyllastrephus cabanisi,Phyllastrephus cabanisi,Phyllastrephus cabanisi,NULL,field study,Field1,1_NA_8112,1_NA,Zambia,NULL,Zambezi,unknown,Immature,77,8,69,16.3,9.3,4.5,NULL,8.7,4.6,NULL,81,NULL,22.8,NULL,MFZ,NULL,NULL
Phyllastrephus cabanisi_48,85461,AVIBASE-24F71192,Phyllastrephus cabanisi,Phyllastrephus cabanisi,Phyllastrephus cabanisi,NULL,field study,Field1,1_NA_8113,1_NA,Zambia,NULL,Zambezi,unknown,Adult,87,12,75,17.8,10.3,4.2,NULL,8.6,4.4,NULL,96,NULL,23.8,NULL,MFZ,NULL,NULL
Phyllastrephus cabanisi_49,85462,AVIBASE-24F71192,Phyllastrephus cabanisi,Phyllastrephus cabanisi,Phyllastrephus cabanisi,NULL,field study,Field1,1_NA_8114,1_NA,Zambia,NULL,Zambezi,unknown,Adult,87,12,75,18.5,11.5,4.4,NULL,8.5,4.9,NULL,84,NULL,23.3,NULL,MFZ,NULL,NULL
Phyllastrephus cabanisi_50,85463,AVIBASE-24F71192,Phyllastrephus cabanisi,Phyllastrephus cabanisi,Phyllastrephus cabanisi,NULL,field study,Field1,1_NA_8115,1_NA,Zambia,NULL,Zambezi,unknown,Adult,82,11,71,15.7,10.2,4.4,NULL,8.2,4.5,NULL,84,NULL,22.7,NULL,MFZ,NULL,NULL
Phyllastrephus cabanisi_51,85464,AVIBASE-24F71192,Phyllastrephus cabanisi,Phyllastrephus cabanisi,Phyllastrephus cabanisi,NULL,field study,Field1,1_NA_8116,1_NA,Zambia,NULL,Zambezi,unknown,Adult,85,12,73,18,11.1,4.5,NULL,8.6,4.4,NULL,87,NULL,23.3,NULL,MFZ,NULL,NULL
Phyllastrephus cabanisi_52,85465,AVIBASE-24F71192,Phyllastrephus cabanisi,Phyllastrephus cabanisi,Phyllastrephus cabanisi,NULL,field study,Field1,1_NA_8117,1_NA,Zambia,NULL,Zambezi,unknown,Adult,94,8,86,20,11.8,4.6,NULL,8.3,5.3,NULL,95,NULL,24.7,NULL,MFZ,NULL,NULL
Phyllastrephus cabanisi_53,85466,AVIBASE-24F71192,Phyllastrephus cabanisi,Phyllastrephus cabanisi,Phyllastrephus cabanisi,NULL,field study,Field1,1_NA_8118,1_NA,Zambia,NULL,Zambezi,unknown,Adult,82,8,74,17.8,10.6,3.8,NULL,7.9,5.1,NULL,86,NULL,22.7,NULL,MFZ,NULL,NULL
Phyllastrephus cabanisi_54,85467,AVIBASE-24F71192,Phyllastrephus cabanisi,Phyllastrephus cabanisi,Phyllastrephus cabanisi,NULL,field study,Field1,1_NA_8119,1_NA,Zambia,NULL,Zambezi,unknown,Adult,93,13,80,16.7,10.9,4.7,NULL,8.8,4.4,NULL,96,NULL,25.2,NULL,MFZ,NULL,NULL
Phyllastrephus cabanisi_55,85468,AVIBASE-24F71192,Phyllastrephus cabanisi,Phyllastrephus cabanisi,Phyllastrephus cabanisi,NULL,field study,Field1,1_NA_8120,1_NA,Zambia,NULL,Zambezi,unknown,Adult,87,9,78,18,10.8,4.3,NULL,7.7,4.8,NULL,93,NULL,26.3,NULL,MFZ,NULL,NULL
Phyllastrephus cabanisi_56,85469,AVIBASE-24F71192,Phyllastrephus cabanisi,Phyllastrephus cabanisi,Phyllastrephus cabanisi,NULL,field study,Field1,1_NA_8121,1_NA,Zambia,NULL,Zambezi,unknown,Adult,90,12,78,19.2,12.1,5,NULL,9,4.8,NULL,92,NULL,24.5,NULL,MFZ,NULL,NULL
Phyllastrephus cabanisi_57,85470,AVIBASE-24F71192,Phyllastrephus cabanisi,Phyllastrephus cabanisi,Phyllastrephus cabanisi,NULL,field study,Field1,1_NA_8122,1_NA,Zambia,NULL,Zambezi,unknown,Adult,87,12,75,19.3,10.7,4.9,NULL,8.7,4.9,NULL,87,NULL,24.2,NULL,MFZ,NULL,NULL
Phyllastrephus cabanisi_58,85471,AVIBASE-24F71192,Phyllastrephus cabanisi,Phyllastrephus cabanisi,Phyllastrephus cabanisi,NULL,field study,Field1,1_NA_8123,1_NA,Zambia,NULL,Zambezi,unknown,Adult,96,12,84,18.8,12.7,4.4,NULL,9.3,5.2,NULL,97,NULL,25,NULL,MFZ,NULL,NULL
Phyllastrephus cabanisi_59,85472,AVIBASE-24F71192,Phyllastrephus cabanisi,Phyllastrephus cabanisi,Phyllastrephus cabanisi,NULL,field study,Field1,1_NA_8124,1_NA,Zambia,NULL,Zambezi,unknown,Adult,80,8,72,17.5,11.2,4.2,NULL,8.2,4.7,NULL,84,NULL,24,NULL,MFZ,NULL,NULL
Phyllastrephus cabanisi_60,85473,AVIBASE-24F71192,Phyllastrephus cabanisi,Phyllastrephus cabanisi,Phyllastrephus cabanisi,NULL,field study,Field1,1_NA_8125,1_NA,Zambia,NULL,Zambezi,unknown,Adult,95,12,83,19.5,11.3,5,NULL,8.9,4.7,NULL,93,NULL,24.3,NULL,MFZ,NULL,NULL
Phyllastrephus cabanisi_61,85474,AVIBASE-24F71192,Phyllastrephus cabanisi,Phyllastrephus cabanisi,Phyllastrephus cabanisi,NULL,field study,Field1,1_NA_8126,1_NA,Zambia,NULL,Zambezi,unknown,Adult,87,10,77,17.9,11,4.4,NULL,8.6,5.2,NULL,91,NULL,23.1,NULL,MFZ,NULL,NULL
Phyllastrephus cabanisi_62,85475,AVIBASE-24F71192,Phyllastrephus cabanisi,Phyllastrephus cabanisi,Phyllastrephus cabanisi,NULL,field study,Field1,1_NA_8127,1_NA,Zambia,NULL,Zambezi,unknown,Adult,93,9,84,19.1,12.8,5.2,NULL,9.4,5.2,NULL,97,NULL,26.1,NULL,MFZ,NULL,NULL
Phyllastrephus cabanisi_63,85476,AVIBASE-24F71192,Phyllastrephus cabanisi,Phyllastrephus cabanisi,Phyllastrephus cabanisi,NULL,field study,Field1,1_NA_8128,1_NA,Zambia,NULL,Zambezi,unknown,Adult,85,12,73,15.9,10.7,4.3,NULL,8.9,4.5,NULL,83,NULL,24.4,NULL,MFZ,NULL,NULL
Phyllastrephus fischeri_6,85477,AVIBASE-2DA2C52F,Phyllastrephus fischeri,Phyllastrephus fischeri,Phyllastrephus fischeri,NULL,field study,Field1,1_NA_8129,1_NA,United Republic of Tanzania,NULL,East Usambara Mountains,unknown,Adult,85,11,74,23.5,13.6,3.5,NULL,12.3,4.4,NULL,89,NULL,22,NULL,MNC,NULL,NULL
Phyllastrephus fischeri_7,85478,AVIBASE-2DA2C52F,Phyllastrephus fischeri,Phyllastrephus fischeri,Phyllastrephus fischeri,NULL,field study,Field1,1_NA_8130,1_NA,United Republic of Tanzania,NULL,East Usambara Mountains,unknown,Adult,75,10,65,18.5,10.8,3.7,NULL,11,4.3,NULL,80,NULL,22.8,NULL,MNC,NULL,NULL
Phyllastrephus fischeri_8,85479,AVIBASE-2DA2C52F,Phyllastrephus fischeri,Phyllastrephus fischeri,Phyllastrephus fischeri,NULL,field study,Field1,1_NA_8131,1_NA,United Republic of Tanzania,NULL,East Usambara Mountains,unknown,Adult,87,15,72,22,13,3.8,NULL,11.1,4.8,NULL,90,NULL,22.1,NULL,MNC,NULL,NULL
Phyllastrephus fischeri_9,85480,AVIBASE-2DA2C52F,Phyllastrephus fischeri,Phyllastrephus fischeri,Phyllastrephus fischeri,NULL,field study,Field1,1_NA_8132,1_NA,United Republic of Tanzania,NULL,East Usambara Mountains,unknown,Adult,75,14,61,18.5,10.6,4,NULL,11.2,4.3,NULL,82,NULL,23.5,NULL,MNC,NULL,NULL
Phyllastrephus flavostriatus_10,85482,AVIBASE-651384DF,Phyllastrephus flavostriatus,Phyllastrephus flavostriatus,Phyllastrephus flavostriatus,tenuirostris,field study,Field1,1_NA_8134,1_NA,United Republic of Tanzania,NULL,East Usambara Mountains,unknown,Adult,92,13,79,22.3,13.5,4.1,NULL,11.8,4.6,NULL,92,NULL,22.5,NULL,MNC,NULL,NULL
Phyllastrephus flavostriatus_11,85483,AVIBASE-651384DF,Phyllastrephus flavostriatus,Phyllastrephus flavostriatus,Phyllastrephus flavostriatus,tenuirostris,field study,Field1,1_NA_8135,1_NA,United Republic of Tanzania,NULL,East Usambara Mountains,unknown,Adult,86,15,71,20,11.1,4,NULL,11.1,4.4,NULL,86,NULL,23,NULL,MNC,NULL,NULL
Phyllastrephus flavostriatus_12,85484,AVIBASE-651384DF,Phyllastrephus flavostriatus,Phyllastrephus flavostriatus,Phyllastrephus flavostriatus,tenuirostris,field study,Field1,1_NA_8136,1_NA,United Republic of Tanzania,NULL,East Usambara Mountains,unknown,Adult,83,14,69,20,11,3.7,NULL,11.8,4,NULL,81,NULL,22,NULL,MNC,NULL,NULL
Phyllastrephus flavostriatus_13,85485,AVIBASE-651384DF,Phyllastrephus flavostriatus,Phyllastrephus flavostriatus,Phyllastrephus flavostriatus,tenuirostris,field study,Field1,1_NA_8137,1_NA,United Republic of Tanzania,NULL,East Usambara Mountains,unknown,Adult,90,15,75,21.9,12.3,4.3,NULL,12.1,4.7,NULL,90,NULL,23.6,NULL,MNC,NULL,NULL
Phyllastrephus flavostriatus_14,85486,AVIBASE-651384DF,Phyllastrephus flavostriatus,Phyllastrephus flavostriatus,Phyllastrephus flavostriatus,tenuirostris,field study,Field1,1_NA_8138,1_NA,United Republic of Tanzania,NULL,East Usambara Mountains,unknown,Adult,84,11,73,20.8,11.7,4.2,NULL,11.7,4,NULL,86,NULL,21.6,NULL,MNC,NULL,NULL
Phyllastrephus flavostriatus_15,85487,AVIBASE-651384DF,Phyllastrephus flavostriatus,Phyllastrephus flavostriatus,Phyllastrephus flavostriatus,tenuirostris,field study,Field1,1_NA_8139,1_NA,United Republic of Tanzania,NULL,West Usambara Mountains,unknown,Adult,80,12,68,20.8,11.5,3.8,NULL,10.3,4.3,NULL,81,NULL,21.5,NULL,MNC,NULL,NULL
Phyllastrephus flavostriatus_9,85481,AVIBASE-651384DF,Phyllastrephus flavostriatus,Phyllastrephus flavostriatus,Phyllastrephus flavostriatus,tenuirostris,field study,Field1,1_NA_8133,1_NA,United Republic of Tanzania,NULL,East Usambara Mountains,unknown,Adult,92,14,78,23,13.3,4.8,NULL,11.8,4.4,NULL,92,NULL,23.3,NULL,MNC,NULL,NULL
Phyllastrephus icterinus_10,85492,AVIBASE-DD741082,Phyllastrephus icterinus,Phyllastrephus icterinus,Phyllastrephus icterinus,NULL,field study,Field1,1_NA_8144,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,74,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,69,NULL,NULL,NULL,SAL,NULL,NULL
Phyllastrephus icterinus_11,85494,AVIBASE-DD741082,Phyllastrephus icterinus,Phyllastrephus icterinus,Phyllastrephus icterinus,NULL,field study,Field1,1_NA_8146,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71,NULL,NULL,NULL,SAL,NULL,NULL
Phyllastrephus icterinus_12,85495,AVIBASE-DD741082,Phyllastrephus icterinus,Phyllastrephus icterinus,Phyllastrephus icterinus,NULL,field study,Field1,1_NA_8147,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,70,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,73,NULL,NULL,NULL,SAL,NULL,NULL
Phyllastrephus icterinus_13,85489,AVIBASE-DD741082,Phyllastrephus icterinus,Phyllastrephus icterinus,Phyllastrephus icterinus,NULL,field study,Field1,1_NA_8141,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,65,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,72,NULL,NULL,NULL,SAL,NULL,NULL
Phyllastrephus icterinus_14,85499,AVIBASE-DD741082,Phyllastrephus icterinus,Phyllastrephus icterinus,Phyllastrephus icterinus,NULL,field study,Field1,1_NA_8151,1_NA,Equatorial Guinea,NULL,Oyala,female,Adult,79,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62,NULL,NULL,NULL,SAL,NULL,NULL
Phyllastrephus icterinus_15,85491,AVIBASE-DD741082,Phyllastrephus icterinus,Phyllastrephus icterinus,Phyllastrephus icterinus,NULL,field study,Field1,1_NA_8143,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,70,NULL,NULL,NULL,SEM,NULL,NULL
Phyllastrephus icterinus_16,85493,AVIBASE-DD741082,Phyllastrephus icterinus,Phyllastrephus icterinus,Phyllastrephus icterinus,NULL,field study,Field1,1_NA_8145,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,66,NULL,NULL,NULL,SEM,NULL,NULL
Phyllastrephus icterinus_17,85496,AVIBASE-DD741082,Phyllastrephus icterinus,Phyllastrephus icterinus,Phyllastrephus icterinus,NULL,field study,Field1,1_NA_8148,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,72,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,68,NULL,NULL,NULL,SEM,NULL,NULL
Phyllastrephus icterinus_18,85498,AVIBASE-DD741082,Phyllastrephus icterinus,Phyllastrephus icterinus,Phyllastrephus icterinus,NULL,field study,Field1,1_NA_8150,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,72,NULL,NULL,NULL,SEM,NULL,NULL
Phyllastrephus icterinus_19,85490,AVIBASE-DD741082,Phyllastrephus icterinus,Phyllastrephus icterinus,Phyllastrephus icterinus,NULL,field study,Field1,1_NA_8142,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,67,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,63,NULL,NULL,NULL,SEM,NULL,NULL
Phyllastrephus icterinus_20,85497,AVIBASE-DD741082,Phyllastrephus icterinus,Phyllastrephus icterinus,Phyllastrephus icterinus,NULL,field study,Field1,1_NA_8149,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,68,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60,NULL,NULL,NULL,LLP,NULL,NULL
Phyllastrephus icterinus_21,85505,AVIBASE-DD741082,Phyllastrephus icterinus,Phyllastrephus icterinus,Phyllastrephus icterinus,NULL,field study,Field1,1_NA_8157,1_NA,Ghana,NULL,Dompim,unknown,Adult,81,9,72,15.6,10,5,NULL,12.1,4.2,NULL,75,NULL,24.9,NULL,NNDA,NULL,NULL
Phyllastrephus icterinus_22,85506,AVIBASE-DD741082,Phyllastrephus icterinus,Phyllastrephus icterinus,Phyllastrephus icterinus,NULL,field study,Field1,1_NA_8158,1_NA,Ghana,NULL,Dompim,unknown,Adult,69,6,63,16.7,9.9,3.6,NULL,12,4.4,NULL,65,NULL,21.2,NULL,NNDA,NULL,NULL
Phyllastrephus icterinus_23,85502,AVIBASE-DD741082,Phyllastrephus icterinus,Phyllastrephus icterinus,Phyllastrephus icterinus,NULL,field study,Field1,1_NA_8154,1_NA,Ghana,NULL,Dompim,unknown,Adult,68,NULL,NULL,16.4,10.6,4.4,NULL,8.9,4.5,NULL,63,NULL,19.2,NULL,NNDA,NULL,NULL
Phyllastrephus icterinus_24,85503,AVIBASE-DD741082,Phyllastrephus icterinus,Phyllastrephus icterinus,Phyllastrephus icterinus,NULL,field study,Field1,1_NA_8155,1_NA,Ghana,NULL,Dompim,unknown,Adult,78,10.3,67.7,17.5,11.7,5.1,NULL,10.4,4.5,NULL,68,NULL,18.9,NULL,NNDA,NULL,NULL
Phyllastrephus icterinus_25,85504,AVIBASE-DD741082,Phyllastrephus icterinus,Phyllastrephus icterinus,Phyllastrephus icterinus,NULL,field study,Field1,1_NA_8156,1_NA,Ghana,NULL,Dompim,unknown,Adult,75,11.1,63.9,19,11.4,5.3,NULL,11.6,3.5,NULL,69,NULL,18.8,NULL,NNDA,NULL,NULL
Phyllastrephus icterinus_7,85500,AVIBASE-DD741082,Phyllastrephus icterinus,Phyllastrephus icterinus,Phyllastrephus icterinus,NULL,field study,Field1,1_NA_8152,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BAK,NULL,NULL
Phyllastrephus icterinus_8,85488,AVIBASE-DD741082,Phyllastrephus icterinus,Phyllastrephus icterinus,Phyllastrephus icterinus,NULL,field study,Field1,1_NA_8140,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,72,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,70,NULL,NULL,NULL,LLP,NULL,NULL
Phyllastrephus icterinus_9,85501,AVIBASE-DD741082,Phyllastrephus icterinus,Phyllastrephus icterinus,Phyllastrephus icterinus,NULL,field study,Field1,1_NA_8153,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,68,NULL,NULL,NULL,PFR,NULL,NULL
Phyllastrephus xavieri_6,85507,AVIBASE-1D1C9EDA,Phyllastrephus xavieri,Phyllastrephus xavieri,Phyllastrephus xavieri,NULL,field study,Field1,1_NA_8159,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,82,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,79,NULL,NULL,NULL,SAL,NULL,NULL
Phyllastrephus xavieri_7,85509,AVIBASE-1D1C9EDA,Phyllastrephus xavieri,Phyllastrephus xavieri,Phyllastrephus xavieri,NULL,field study,Field1,1_NA_8161,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,76,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,78,NULL,NULL,NULL,SAL,NULL,NULL
Phyllastrephus xavieri_8,85508,AVIBASE-1D1C9EDA,Phyllastrephus xavieri,Phyllastrephus xavieri,Phyllastrephus xavieri,NULL,field study,Field1,1_NA_8160,1_NA,Equatorial Guinea,NULL,Oyala,unknown,Adult,83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SEM,NULL,NULL
Pycnonotus aurigaster_10,85994,AVIBASE-E28751A7,Pycnonotus aurigaster,Pycnonotus aurigaster,Pycnonotus aurigaster,unknown,field study,Field1,1_NA_8578,1_NA,Indonesia,NULL,Sulawesi,male,Adult,96,NULL,NULL,20.8,NULL,NULL,NULL,13.4,5,NULL,90,NULL,32.9,NULL,NM,NULL,NULL
Pycnonotus aurigaster_11,85995,AVIBASE-E28751A7,Pycnonotus aurigaster,Pycnonotus aurigaster,Pycnonotus aurigaster,unknown,field study,Field1,1_NA_8579,1_NA,Indonesia,NULL,Sulawesi,unknown,Adult,99,NULL,NULL,21.5,NULL,NULL,NULL,10,4.8,NULL,90,NULL,23.4,NULL,NM,NULL,NULL
Pycnonotus aurigaster_12,85996,AVIBASE-E28751A7,Pycnonotus aurigaster,Pycnonotus aurigaster,Pycnonotus aurigaster,unknown,field study,Field1,1_NA_8580,1_NA,Indonesia,NULL,Sulawesi,unknown,Adult,92,NULL,NULL,19.7,NULL,NULL,NULL,10,4.7,NULL,80,NULL,20.5,NULL,NM,NULL,NULL
Pycnonotus aurigaster_13,85997,AVIBASE-E28751A7,Pycnonotus aurigaster,Pycnonotus aurigaster,Pycnonotus aurigaster,unknown,field study,Field1,1_NA_8581,1_NA,Indonesia,NULL,Sulawesi,female,Adult,96,NULL,NULL,20.4,NULL,NULL,NULL,9.9,4.8,NULL,82,NULL,21.9,NULL,NM,NULL,NULL
Pycnonotus aurigaster_14,85998,AVIBASE-E28751A7,Pycnonotus aurigaster,Pycnonotus aurigaster,Pycnonotus aurigaster,unknown,field study,Field1,1_NA_8582,1_NA,Indonesia,NULL,Sulawesi,unknown,Adult,88.5,NULL,NULL,19.9,NULL,NULL,NULL,9.6,4.4,NULL,79,NULL,21.7,NULL,NM,NULL,NULL
Pycnonotus aurigaster_15,85999,AVIBASE-E28751A7,Pycnonotus aurigaster,Pycnonotus aurigaster,Pycnonotus aurigaster,unknown,field study,Field1,1_NA_8583,1_NA,Indonesia,NULL,Sulawesi,unknown,Adult,93,NULL,NULL,21.6,NULL,3.5,NULL,NULL,4.7,NULL,85,NULL,22.9,NULL,NM,NULL,NULL
Pycnonotus barbatus_26,86007,AVIBASE-6ABDB635,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,NULL,field study,Field1,1_NA_8591,1_NA,Zambia,NULL,Mayukwayukwa,unknown,Adult,95,NULL,NULL,13.5,8.3,5.3,NULL,9.9,5.4,NULL,90,NULL,24,NULL,CM,NULL,NULL
Pycnonotus barbatus_27,86006,AVIBASE-6ABDB635,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,NULL,field study,Field1,1_NA_8590,1_NA,Zambia,NULL,Mayukwayukwa,unknown,Adult,94,13,81,17.7,11.7,3.9,NULL,9,5.2,NULL,87,NULL,21.6,NULL,MFZ,NULL,NULL
Pycnonotus barbatus_28,86008,AVIBASE-6ABDB635,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,NULL,field study,Field1,1_NA_8592,1_NA,Zambia,NULL,Mayukwayukwa,unknown,Adult,93,13,80,16.5,9.6,4.6,NULL,8.7,5.2,NULL,88,NULL,21.2,NULL,MFZ,NULL,NULL
Pycnonotus barbatus_29,86009,AVIBASE-6ABDB635,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,NULL,field study,Field1,1_NA_8593,1_NA,Zambia,NULL,Mayukwayukwa,unknown,Adult,99,18,81,19.2,10.8,5.3,NULL,8.8,5.6,NULL,89,NULL,21.4,NULL,MFZ,NULL,NULL
Pycnonotus barbatus_30,86010,AVIBASE-6ABDB635,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,NULL,field study,Field1,1_NA_8594,1_NA,Zambia,NULL,Mayukwayukwa,unknown,Adult,100,18,82,18.2,11,4.9,NULL,8.5,5.2,NULL,91,NULL,21.1,NULL,MFZ,NULL,NULL
Pycnonotus barbatus_31,86001,AVIBASE-6ABDB635,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,NULL,field study,Field1,1_NA_8585,1_NA,Zambia,NULL,Mayukwayukwa,unknown,Adult,99,19,80,17,10.4,4.3,NULL,7,5.3,NULL,90,NULL,22.8,NULL,MFZ,NULL,NULL
Pycnonotus barbatus_32,86002,AVIBASE-6ABDB635,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,NULL,field study,Field1,1_NA_8586,1_NA,Zambia,NULL,Mayukwayukwa,female,Adult,93,13,80,21.2,10.1,4.1,NULL,7.8,5.2,NULL,84,NULL,16.5,NULL,MFZ,NULL,NULL
Pycnonotus barbatus_33,86003,AVIBASE-6ABDB635,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,NULL,field study,Field1,1_NA_8587,1_NA,Zambia,NULL,Mayukwayukwa,unknown,Adult,95,16,79,18.5,9.5,5.9,NULL,9,5.3,NULL,88,NULL,22.4,NULL,MFZ,NULL,NULL
Pycnonotus barbatus_34,86004,AVIBASE-6ABDB635,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,NULL,field study,Field1,1_NA_8588,1_NA,Zambia,NULL,Mayukwayukwa,unknown,Adult,100,14,86,18.9,10.8,5,NULL,11,5.2,NULL,89,NULL,22.1,NULL,MFZ,NULL,NULL
Pycnonotus barbatus_35,86005,AVIBASE-6ABDB635,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,NULL,field study,Field1,1_NA_8589,1_NA,Zambia,NULL,Chitokoloki,unknown,Adult,95,13,82,16.2,10.4,4.4,NULL,7,5.2,NULL,91,NULL,21.3,NULL,MFZ,NULL,NULL
Pycnonotus barbatus_36,86011,AVIBASE-6ABDB635,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,NULL,field study,Field1,1_NA_8595,1_NA,Zambia,NULL,Chitokoloki,unknown,Adult,89,NULL,NULL,18.3,9.8,4.7,NULL,7.6,4.7,NULL,84,NULL,22,NULL,MFZ,NULL,NULL
Pycnonotus barbatus_37,86012,AVIBASE-6ABDB635,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,NULL,field study,Field1,1_NA_8596,1_NA,Zambia,NULL,Zambezi,unknown,Adult,98,12,86,17.9,10.2,4.2,NULL,8.4,5.2,NULL,88,NULL,22.3,NULL,MFZ,NULL,NULL
Pycnonotus barbatus_38,86013,AVIBASE-6ABDB635,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,NULL,field study,Field1,1_NA_8597,1_NA,Zambia,NULL,Zambezi,unknown,Adult,89,13,76,18.4,10,4.8,NULL,8.7,5,NULL,82,NULL,21.9,NULL,MFZ,NULL,NULL
Pycnonotus barbatus_39,86014,AVIBASE-6ABDB635,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,NULL,field study,Field1,1_NA_8598,1_NA,Zambia,NULL,Zambezi,unknown,Adult,96,15,81,18.7,10.4,3.9,NULL,8.7,5.1,NULL,89,NULL,20.8,NULL,MFZ,NULL,NULL
Pycnonotus barbatus_40,86015,AVIBASE-6ABDB635,Pycnonotus barbatus,Pycnonotus barbatus,Pycnonotus barbatus,NULL,field study,Field1,1_NA_8599,1_NA,Zambia,NULL,Zambezi,unknown,Adult,95,16,79,16.5,9.2,4,NULL,9.3,5.1,NULL,87,NULL,21.9,NULL,MFZ,NULL,NULL
