"gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue",,,,,
"863573078	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:268458	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Spizixos	Spizixos semitorques	semitorques	SUBSPECIES	Spizixos semitorques semitorques Swinhoe"," 1861	Spizixos semitorques semitorques		VN	Chepa	Lao Cai Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862									1929-01-21	21	1	1929	7340280	2486222	PRESERVED_SPECIMEN	MCZ	Orn	268458		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College				2026-04-18T11:47:01.756Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,
"863573076	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:130446	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Spizixos	Spizixos semitorques	semitorques	SUBSPECIES	Spizixos semitorques semitorques Swinhoe"," 1861	Spizixos semitorques semitorques		CN	Hsia Yang	Fujian	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	33.22192	107.54267	3036.0	1.0E-5					1895-11-21	21	11	1895	7340280	2486222	PRESERVED_SPECIMEN	MCZ	Orn	130446		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College				2026-04-18T11:45:12.900Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,
"863573072	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:268455	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Spizixos	Spizixos semitorques	semitorques	SUBSPECIES	Spizixos semitorques semitorques Swinhoe"," 1861	Spizixos semitorques semitorques		VN	Chepa	Lao Cai Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862									1929-01-18	18	1	1929	7340280	2486222	PRESERVED_SPECIMEN	MCZ	Orn	268455		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College				2026-04-18T11:48:06.197Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,
"863573071	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:88201	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Spizixos	Spizixos semitorques	semitorques	SUBSPECIES	Spizixos semitorques semitorques Swinhoe"," 1861	Spizixos semitorques semitorques		CN	Yenping [=Nanping]	Fujian	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	26.73318	119.32941	3036.0	1.0E-5					1921-02-10	10	2	1921	7340280	2486222	PRESERVED_SPECIMEN	MCZ	Orn	88201		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Ho Ting-sho"," H. R. Caldwell			2026-04-18T11:47:19.061Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,
"863573069	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:197851	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus goiavier	gourdini	SUBSPECIES	Pycnonotus goiavier gourdini G.R.Gray"," 1847	Pycnonotus goiavier gourdini		MY	Mt. Kinabalu"," Kiau	Sabah	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	6.0801	116.5556	301.0	1.0E-5	944.88	0.0			1937-08-10	10	8	1937	5846187	2486144	PRESERVED_SPECIMEN	MCZ	Orn	197851		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	John A. Griswold"," Jr.			2026-04-18T11:46:11.675Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,
"863573067	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:197864	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus goiavier	gourdini	SUBSPECIES	Pycnonotus goiavier gourdini G.R.Gray"," 1847	Pycnonotus goiavier gourdini		MY	Mt. Kinabalu"," Kiau	Sabah	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	6.0801	116.5556	301.0	1.0E-5	944.88	0.0			1937-08-25	25	8	1937	5846187	2486144	PRESERVED_SPECIMEN	MCZ	Orn	197864		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	John A. Griswold"," Jr.			2026-04-18T11:46:16.116Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,
"863573066	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:268457	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Spizixos	Spizixos semitorques	semitorques	SUBSPECIES	Spizixos semitorques semitorques Swinhoe"," 1861	Spizixos semitorques semitorques		VN	Chepa	Lao Cai Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862									1929-01-21	21	1	1929	7340280	2486222	PRESERVED_SPECIMEN	MCZ	Orn	268457		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College				2026-04-18T11:47:01.356Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,
"863573065	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:194479	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus goiavier	goiavier	SUBSPECIES	Pycnonotus goiavier goiavier (Scopoli"," 1786)	Pycnonotus goiavier goiavier		PH	Pola"," Pasi		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	13.11197	121.36987	9111.0	1.0E-5					1937-03-04	4	3	1937	7342192	2486144	PRESERVED_SPECIMEN	MCZ	Orn	194479		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Francisco S. Rivera"," Barbara Lawrence			2026-04-18T11:46:17.521Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,
"863573061	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:130441	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Spizixos	Spizixos semitorques	semitorques	SUBSPECIES	Spizixos semitorques semitorques Swinhoe"," 1861	Spizixos semitorques semitorques		CN	Shao Wupu	Fujian	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	24.49389	117.76528	3036.0	1.0E-5					1896-06-11	11	6	1896	7340280	2486222	PRESERVED_SPECIMEN	MCZ	Orn	130441		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College				2026-04-18T11:47:14.473Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,
"863573060	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:197855	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus goiavier	gourdini	SUBSPECIES	Pycnonotus goiavier gourdini G.R.Gray"," 1847	Pycnonotus goiavier gourdini		MY	Mt. Kinabalu"," Kiau	Sabah	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	6.0801	116.5556	301.0	1.0E-5	944.88	0.0			1937-08-20	20	8	1937	5846187	2486144	PRESERVED_SPECIMEN	MCZ	Orn	197855		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	John A. Griswold"," Jr.			2026-04-18T11:45:14.964Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,
"863573058	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:130449	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Spizixos	Spizixos semitorques	semitorques	SUBSPECIES	Spizixos semitorques semitorques Swinhoe"," 1861	Spizixos semitorques semitorques		CN	Chinkiang [=Zhenjiang?]	Jiangsu	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	32.03371	119.51839	301.0	1.0E-5					1907-10-01	1	10	1907	7340280	2486222	PRESERVED_SPECIMEN	MCZ	Orn	130449		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College				2026-04-18T11:47:14.037Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,
"863573056	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:82555	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Spizixos	Spizixos semitorques	cinereicapillus	SUBSPECIES	Spizixos semitorques cinereicapillus Swinhoe"," 1871	Spizixos semitorques cinereicapillus		TW	Gyochi"," Nanto		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862									1916-05-02	2	5	1916	5733832	2486222	PRESERVED_SPECIMEN	MCZ	Orn	82555		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Y. Kikuchi			2026-04-18T11:44:44.719Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,
"863573053	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:268454	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Spizixos	Spizixos semitorques	semitorques	SUBSPECIES	Spizixos semitorques semitorques Swinhoe"," 1861	Spizixos semitorques semitorques		VN	Chepa	Lao Cai Province	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862									1929-01-17	17	1	1929	7340280	2486222	PRESERVED_SPECIMEN	MCZ	Orn	268454		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College				2026-04-18T11:48:06.019Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,
"863573051	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:194480	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus goiavier	goiavier	SUBSPECIES	Pycnonotus goiavier goiavier (Scopoli"," 1786)	Pycnonotus goiavier goiavier		PH	Pola"," Pasi		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	13.11197	121.36987	9111.0	1.0E-5					1937-03-04	4	3	1937	7342192	2486144	PRESERVED_SPECIMEN	MCZ	Orn	194480		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Francisco S. Rivera"," Barbara Lawrence			2026-04-18T11:46:56Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,
"863573050	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:197858	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus goiavier	gourdini	SUBSPECIES	Pycnonotus goiavier gourdini G.R.Gray"," 1847	Pycnonotus goiavier gourdini		MY	Mt. Kinabalu"," Kiau	Sabah	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	6.0801	116.5556	301.0	1.0E-5	944.88	0.0			1937-08-21	21	8	1937	5846187	2486144	PRESERVED_SPECIMEN	MCZ	Orn	197858		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	John A. Griswold"," Jr.			2026-04-18T11:45:15.111Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,
"863573043	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:197859	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus goiavier	gourdini	SUBSPECIES	Pycnonotus goiavier gourdini G.R.Gray"," 1847	Pycnonotus goiavier gourdini		MY	Mt. Kinabalu"," Kiau	Sabah	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	6.0801	116.5556	301.0	1.0E-5	944.88	0.0			1937-08-22	22	8	1937	5846187	2486144	PRESERVED_SPECIMEN	MCZ	Orn	197859		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	John A. Griswold"," Jr.			2026-04-18T11:45:15.039Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,
"863573034	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:197863	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus goiavier	gourdini	SUBSPECIES	Pycnonotus goiavier gourdini G.R.Gray"," 1847	Pycnonotus goiavier gourdini		MY	Mt. Kinabalu"," Kiau	Sabah	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	6.0801	116.5556	301.0	1.0E-5	944.88	0.0			1937-08-25	25	8	1937	5846187	2486144	PRESERVED_SPECIMEN	MCZ	Orn	197863		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	John A. Griswold"," Jr.			2026-04-18T11:48:44.636Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,
"863573031	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:197860	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus goiavier	gourdini	SUBSPECIES	Pycnonotus goiavier gourdini G.R.Gray"," 1847	Pycnonotus goiavier gourdini		MY	Mt. Kinabalu"," Kiau	Sabah	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	6.0801	116.5556	301.0	1.0E-5	944.88	0.0			1937-08-24	24	8	1937	5846187	2486144	PRESERVED_SPECIMEN	MCZ	Orn	197860		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	John A. Griswold"," Jr.			2026-04-18T11:46:16.227Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,
"863573028	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:197866	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus goiavier	gourdini	SUBSPECIES	Pycnonotus goiavier gourdini G.R.Gray"," 1847	Pycnonotus goiavier gourdini		MY	Kota Kinabalu"," Likas	Sabah	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	6.03333	116.16667	301.0	1.0E-5					1937-09-06	6	9	1937	5846187	2486144	PRESERVED_SPECIMEN	MCZ	Orn	197866		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	John A. Griswold"," Jr.			2026-04-18T11:48:44.591Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,
"863573022	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:197856	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus goiavier	gourdini	SUBSPECIES	Pycnonotus goiavier gourdini G.R.Gray"," 1847	Pycnonotus goiavier gourdini		MY	Mt. Kinabalu"," Kiau	Sabah	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	6.0801	116.5556	301.0	1.0E-5	944.88	0.0			1937-08-20	20	8	1937	5846187	2486144	PRESERVED_SPECIMEN	MCZ	Orn	197856		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	John A. Griswold"," Jr.			2026-04-18T11:48:26.768Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,
"863573014	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:197443	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus goiavier	gourdini	SUBSPECIES	Pycnonotus goiavier gourdini G.R.Gray"," 1847	Pycnonotus goiavier gourdini		MY	Sandakan	Sabah	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	5.69124	118.05974	42393.0	1.0E-5					1937-06-05	5	6	1937	5846187	2486144	PRESERVED_SPECIMEN	MCZ	Orn	197443		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Herbert G. Deignan			2026-04-18T11:47:55.086Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,
"863573010	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:197854	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus goiavier	gourdini	SUBSPECIES	Pycnonotus goiavier gourdini G.R.Gray"," 1847	Pycnonotus goiavier gourdini		MY	Mt. Kinabalu"," Kiau	Sabah	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	6.0801	116.5556	301.0	1.0E-5	944.88	0.0			1937-08-18	18	8	1937	5846187	2486144	PRESERVED_SPECIMEN	MCZ	Orn	197854		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	John A. Griswold"," Jr.			2026-04-18T11:48:23.258Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,
"863573002	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:197857	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus goiavier	gourdini	SUBSPECIES	Pycnonotus goiavier gourdini G.R.Gray"," 1847	Pycnonotus goiavier gourdini		MY	Mt. Kinabalu"," Kiau	Sabah	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	6.0801	116.5556	301.0	1.0E-5	944.88	0.0			1937-08-20	20	8	1937	5846187	2486144	PRESERVED_SPECIMEN	MCZ	Orn	197857		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	John A. Griswold"," Jr.			2026-04-18T11:48:32.518Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,
"863572998	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:194481	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus goiavier	goiavier	SUBSPECIES	Pycnonotus goiavier goiavier (Scopoli"," 1786)	Pycnonotus goiavier goiavier		PH	Pola"," Pasi		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	13.11197	121.36987	9111.0	1.0E-5					1937-03-04	4	3	1937	7342192	2486144	PRESERVED_SPECIMEN	MCZ	Orn	194481		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Francisco S. Rivera"," Barbara Lawrence			2026-04-18T11:46:56.385Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,
"863572985	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:197861	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus goiavier	gourdini	SUBSPECIES	Pycnonotus goiavier gourdini G.R.Gray"," 1847	Pycnonotus goiavier gourdini		MY	Mt. Kinabalu"," Kiau	Sabah	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	6.0801	116.5556	301.0	1.0E-5	944.88	0.0			1937-08-25	25	8	1937	5846187	2486144	PRESERVED_SPECIMEN	MCZ	Orn	197861		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	John A. Griswold"," Jr.			2026-04-18T11:48:37.264Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,
"863572944	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:130439	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Spizixos	Spizixos semitorques	semitorques	SUBSPECIES	Spizixos semitorques semitorques Swinhoe"," 1861	Spizixos semitorques semitorques		CN	Ling Kingkew	Fujian	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	26.48136	113.79803	301.0	1.0E-5					1898-03-25	25	3	1898	7340280	2486222	PRESERVED_SPECIMEN	MCZ	Orn	130439		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College				2026-04-18T11:46:44.664Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,
"863572925	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:197850	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus goiavier	gourdini	SUBSPECIES	Pycnonotus goiavier gourdini G.R.Gray"," 1847	Pycnonotus goiavier gourdini		MY	Mt. Kinabalu"," Kiau	Sabah	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	6.0801	116.5556	301.0	1.0E-5	944.88	0.0			1937-08-07	7	8	1937	5846187	2486144	PRESERVED_SPECIMEN	MCZ	Orn	197850		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Griswald			2026-04-18T11:45:14.972Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,
"863572893	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:130443	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Spizixos	Spizixos semitorques	semitorques	SUBSPECIES	Spizixos semitorques semitorques Swinhoe"," 1861	Spizixos semitorques semitorques		CN	Below Ling Kingkew	Fujian	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	26.48136	113.79803	301.0	1.0E-5					1898-03-23	23	3	1898	7340280	2486222	PRESERVED_SPECIMEN	MCZ	Orn	130443		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College				2026-04-18T11:47:13.952Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,
"863572890	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:88204	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Spizixos	Spizixos semitorques	semitorques	SUBSPECIES	Spizixos semitorques semitorques Swinhoe"," 1861	Spizixos semitorques semitorques		CN	[no specific locality data]	Fujian	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	25.92439	118.12085	277094.0	1.0E-5					1921-03-24	24	3	1921	7340280	2486222	PRESERVED_SPECIMEN	MCZ	Orn	88204		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Ho Ting-sho			2026-04-18T11:47:09.795Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,
"863572884	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:130442	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Spizixos	Spizixos semitorques	semitorques	SUBSPECIES	Spizixos semitorques semitorques Swinhoe"," 1861	Spizixos semitorques semitorques		CN	Below Ling Kingkew	Fujian	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	26.48136	113.79803	301.0	1.0E-5					1898-03-23	23	3	1898	7340280	2486222	PRESERVED_SPECIMEN	MCZ	Orn	130442		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College				2026-04-18T11:45:13.023Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,
"863572880	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:236098	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus goiavier	gourdini	SUBSPECIES	Pycnonotus goiavier gourdini G.R.Gray"," 1847	Pycnonotus goiavier gourdini		ID	Long Navang		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	1.83308	114.86178	12245.0	1.0E-5					1925-12-27	27	12	1925	5846187	2486144	PRESERVED_SPECIMEN	MCZ	Orn	236098		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College				2026-04-18T11:46:56.512Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,
"863572873	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:130438	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Spizixos	Spizixos semitorques	semitorques	SUBSPECIES	Spizixos semitorques semitorques Swinhoe"," 1861	Spizixos semitorques semitorques		CN	Kuatun	Fujian	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862									1896-10-06	6	10	1896	7340280	2486222	PRESERVED_SPECIMEN	MCZ	Orn	130438		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College				2026-04-18T11:46:14.612Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,
"863572846	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:69719	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus goiavier	gourdini	SUBSPECIES	Pycnonotus goiavier gourdini G.R.Gray"," 1847	Pycnonotus goiavier gourdini			[no specific locality data]		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862									1915-01-09	9	1	1915	5846187	2486144	PRESERVED_SPECIMEN	MCZ	Orn	69719		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College				2026-04-18T11:46:02.632Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,
"863572839	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:236099	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus goiavier	gourdini	SUBSPECIES	Pycnonotus goiavier gourdini G.R.Gray"," 1847	Pycnonotus goiavier gourdini		ID	Long Navang		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	1.83308	114.86178	12245.0	1.0E-5					1925-12-18	18	12	1925	5846187	2486144	PRESERVED_SPECIMEN	MCZ	Orn	236099		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College				2026-04-18T11:45:16.565Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,
"863572833	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:59622	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus goiavier	analis	SUBSPECIES	Pycnonotus goiavier analis (Horsfield"," 1821)	Pycnonotus goiavier analis		ID	Depok		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-6.4	106.81861	11915.0	1.0E-5					1909-06-14	14	6	1909	6094639	2486144	PRESERVED_SPECIMEN	MCZ	Orn	59622		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Owen Frederick Bryant			2026-04-18T11:46:00.725Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,
"863572824	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:236096	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus goiavier	gourdini	SUBSPECIES	Pycnonotus goiavier gourdini G.R.Gray"," 1847	Pycnonotus goiavier gourdini		ID	Long Navang		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	1.83308	114.86178	12245.0	1.0E-5					1925-12-20	20	12	1925	5846187	2486144	PRESERVED_SPECIMEN	MCZ	Orn	236096		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College				2026-04-18T11:46:56.330Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,
"863572821	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Orn:194785	Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus goiavier	personatus	SUBSPECIES	Pycnonotus goiavier personatus	Pycnonotus goiavier personatus		ID	Pematang Siantar		PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	2.95949	99.06883	9100.0	1.0E-5									6094645	2486144	PRESERVED_SPECIMEN	MCZ	Orn	194785		Catalog		CC_BY_NC_4_0	President and Fellows of Harvard College	Barbara Lawrence			2026-04-18T11:47:39.317Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY",,,,,
