Catalog #,Tissue #,Family - Full Name,Preparator #,Genus - Full Name,Species - Full Name,Country - Full Name,State - Full Name,County - Full Name,Locality,DecimalLatitude,DecimalLongitude,Collection Date,Preparations,Collection Object - Remarks,Collector (orig),Collectors - Last Name,Collectors - First Name,Collectors - Middle Initial,Specimen Attribute - Age,Age Category,Specimen Attribute - Bursa,Specimen Attribute - Fat,Specimen Attribute - Gonads,Specimen Attribute - Molt,Specimen Attribute - Sex,Skull Oss.
135185,30150,Pycnonotidae,LASG 1029,Eurillas,latirostris,Liberia,,,"NE Sapo National Park, Sione County",5.3,-8.262,06/02/19,Skin - 1; Tissue - 1,primary forest,,,,,,,no,moderate,"ovary mass 5 x 4 mm, ova < 1 mm",light in neck and rump,female,100%
135186,30144,Pycnonotidae,MFOR 778,Eurillas,latirostris,Liberia,,,"NE Sapo National Park, Sione County",5.3,-8.262,06/02/19,Tissue - 1; Skin - 1,primary forest,,,,,,,no,no,"ovary mass 7 x 4 mm, ova < 1 mm",no,female,100%
135187,30118,Pycnonotidae,LASG 1010,Eurillas,latirostris,Liberia,,,"NE Sapo National Park, Sione County",5.3,-8.262,05/31/2019,Skin - 1; Tissue - 1,primary forest,,,,,,,4 x 2 mm,moderate,testes 1 mm,moderate in dorsum,male,60%
135188,30156,Pycnonotidae,LASG 1033,Eurillas,virens,Liberia,,,"NE Sapo National Park, Sione County",5.3,-8.262,06/02/19,Skin - 1; Tissue - 1,primary forest,,,,,,,no,light,"ovary mass 5 x 4 mm, smooth",light in rump,female,100%
135189,30196,Pycnonotidae,LASG 1054,Eurillas,virens,Liberia,,,"NE Sapo National Park, Sione County",5.3,-8.262,06/04/19,Skin - 1; Tissue - 1,primary forest,,,,,,,no,no,"ovary mass 2 x 1 mm, smooth",no,female,100%
135190,30195,Pycnonotidae,LASG 1053,Eurillas,virens,Liberia,,,"NE Sapo National Park, Sione County",5.3,-8.262,06/04/19,Skin - 1; Tissue - 1,primary forest,,,,,,,no,no,"ovary mass 2 x 1 mm, smooth",heavy molt on rump,female,100%
135197,30110,Pycnonotidae,LASG 1005,Phyllastrephus,icterinus,Liberia,,,"NE Sapo National Park, Sione County",5.3,-8.262,05/31/2019,Skin - 1; Tissue - 1,primary forest,,,,,,,5 x 4 mm,no,"ovary mass 3 x 2 mm, smooth",no,female,60%
135198,30167,Pycnonotidae,LASG 1039,Phyllastrephus,icterinus,Liberia,,,"NE Sapo National Park, Sione County",5.3,-8.262,06/02/19,Skin - 1; Tissue - 1,primary forest,,,,,,,no,moderate,ovary mass 2 x 1 mm,no,female,90%
135199,30174,Pycnonotidae,LASG 1043,Phyllastrephus,icterinus,Liberia,,,"NE Sapo National Park, Sione County",5.3,-8.262,06/02/19,Tissue - 1; Skin - 1,primary forest,,,,,,,no,moderate,"ovary mass 4 x 4 mm, smooth",heavy body,female,100%
135200,30175,Pycnonotidae,MFOR 791,Phyllastrephus,icterinus,Liberia,,,"NE Sapo National Park, Sione County",5.3,-8.262,06/03/19,Tissue - 1; Skin - 1,primary forest,,,,,,,no,no,testes 4 x 3 mm,no,male,100%
135201,30116,Pycnonotidae,MFOR 768,Phyllastrephus,icterinus,Liberia,,,"NE Sapo National Park, Sione County",5.3,-8.262,05/31/2019,Skin - 1; Tissue - 1,"primary forest; tail missing, either lost when netting or during preparation",,,,,,,no,light,"ovary mass 5 x 3 mm, ova < 1 mm",no,female,100%
135219,30328,Pycnonotidae,LASG 1126,Phyllastrephus,icterinus,Liberia,Grand Gedeh,,"John Wolo, north of Sapo National Park",5.553,-8.267,06/14/2019,Tissue - 1; Skin - 1,primary rain forest,,,,,,,no,light,"ovary mass 5 x 4 mm, smooth",no,female,100%
135220,30332,Pycnonotidae,LASG 1128,Phyllastrephus,icterinus,Liberia,Grand Gedeh,,"John Wolo, north of Sapo National Park",5.553,-8.267,06/14/2019,Skin - 1; Tissue - 1,primary rain forest,,,,,,,no,light,testes 2.5 x 1 mm,light body,male,100%
135221,30325,Pycnonotidae,MFOR 845,Phyllastrephus,icterinus,Liberia,Grand Gedeh,,"John Wolo, north of Sapo National Park",5.553,-8.267,06/14/2019,Tissue - 1; Skin - 1,primary rain forest,,,,,,,no,no,"ovary mass 6 x 4 mm, ova < 1 mm",no,female,100%
135222,30327,Pycnonotidae,MFOR 846,Phyllastrephus,icterinus,Liberia,Grand Gedeh,,"John Wolo, north of Sapo National Park",5.553,-8.267,06/14/2019,Skin - 1; Tissue - 1,primary rain forest,,,,,,,no,light,"ovary mass 7 x 4 mm, ova < 1 mm",no,female,100%
135231,30358,Pycnonotidae,LASG 1143,Eurillas,gracilis,Liberia,Grand Gedeh,,"John Wolo, north of Sapo National Park",5.553,-8.267,06/16/2019,Tissue - 1; Skin - 1,primary rain forest,,,,,,,no,light,"ovary mass 4 x 2 mm, smooth",moderate body,female,100%
135232,30346,Pycnonotidae,LASG 1136,Eurillas,latirostris,Liberia,Grand Gedeh,,"John Wolo, north of Sapo National Park",5.553,-8.267,06/16/2019,Skin - 1; Tissue - 1,primary rain forest,,,,,,,no,light,"ovary mass 3 x 3 mm, smooth",light in chest,female,90%
135233,30320,Pycnonotidae,LASG 1121,Eurillas,latirostris,Liberia,Grand Gedeh,,"John Wolo, north of Sapo National Park",5.553,-8.267,06/14/2019,Skin - 1; Tissue - 1,primary rain forest,,,,,,,no,light,testes < 1 mm,moderate body,male,95%
135234,30334,Pycnonotidae,LASG 1130,Eurillas,virens,Liberia,Grand Gedeh,,"John Wolo, north of Sapo National Park",5.553,-8.267,06/14/2019,Skin - 1; Tissue - 1,primary rain forest,,,,,,,no,light,testes 3 x 1 mm,no,male,100%
135235,30329,Pycnonotidae,MFOR 847,Eurillas,virens,Liberia,Grand Gedeh,,"John Wolo, north of Sapo National Park",5.553,-8.267,06/14/2019,Tissue - 1; Skin - 1,primary rain forest,,,,,,,no,light,testes 4 x 4 mm,no,male,100%
135236,30373,Pycnonotidae,BM 37,Eurillas,virens,Liberia,Grand Gedeh,,"John Wolo, north of Sapo National Park",5.553,-8.267,06/17/2019,Tissue - 1; Skin - 1,primary rain forest,,,,,,,no,light,testes 3 x 2 mm,no,male,100%
135237,30367,Pycnonotidae,BM 35,Eurillas,virens,Liberia,Grand Gedeh,,"John Wolo, north of Sapo National Park",5.553,-8.267,06/17/2019,Skin - 1; Tissue - 1,primary rain forest,,,,,,,no,light,ovary mass 6 x 4 mm,,female,100%
135238,30384,Pycnonotidae,BM 40,Eurillas,virens,Liberia,Grand Gedeh,,"John Wolo, north of Sapo National Park",5.553,-8.267,06/17/2019,Tissue - 1; Skin - 1,primary rain forest,,,,,,,no,,testes 1 x 0.5 mm,no,male,100%
135249,30347,Pycnonotidae,MFOR 855,Criniger,calurus,Liberia,Grand Gedeh,,"John Wolo, north of Sapo National Park",5.553,-8.267,06/16/2019,Tissue - 1; Skin - 1,primary rain forest,,,,,,,4 x 4 mm,no,testes 1.5 x 1.5 mm,no,male,55%
135253,30102,Pycnonotidae,MFOR 762,Criniger,barbatus,Liberia,,,"NE Sapo National Park, Sione County",5.3,-8.262,05/30/2019,Tissue - 1; Skin - 1,primary forest,,,,,,,no,light,testes 2 x 1 mm,no,male,100%
135254,30105,Pycnonotidae,MFOR 763,Criniger,barbatus,Liberia,,,"NE Sapo National Park, Sione County",5.3,-8.262,05/30/2019,Skin - 1; Tissue - 1,primary forest,,,,,,,no,light,testes 2 x 1 mm,no,male,100%
135255,30109,Pycnonotidae,MFOR 765,Criniger,barbatus,Liberia,,,"NE Sapo National Park, Sione County",5.3,-8.262,05/31/2019,Skin - 1; Tissue - 1,primary forest,,,,,,,no,light,testes 2 x 1 mm,no,male,100%
135278,30319,Pycnonotidae,MFOR 843,Bleda,syndactylus,Liberia,Grand Gedeh,,"John Wolo, north of Sapo National Park",5.553,-8.267,06/14/2019,Skin - 1; Tissue - 1,primary forest,,,,,,,no,no,"ovary mass 11 x 6 mm, ova 1 x 1 mm",no,female,100%
135279,30345,Pycnonotidae,MFOR 854,Bleda,syndactylus,Liberia,Grand Gedeh,,"John Wolo, north of Sapo National Park",5.553,-8.267,06/16/2019,Skin - 1; Tissue - 1,primary forest,,,,,,,no,no,"ovary mass 11 x 5 mm, ova 2.5 x 2.5 mm",no,female,100%
135280,30372,Pycnonotidae,MFOR 862,Bleda,syndactylus,Liberia,Grand Gedeh,,"John Wolo, north of Sapo National Park",5.553,-8.267,06/16/2019,Skin - 1; Tissue - 1,primary forest,,,,,,,no,no,testes 4 x 3 mm,no,male,100%
135281,30361,Pycnonotidae,LASG 1145,Bleda,syndactylus,Liberia,Grand Gedeh,,"John Wolo, north of Sapo National Park",5.553,-8.267,06/16/2019,Tissue - 1; Skin - 1,primary forest,,,,,,,no,light,testes 1 x 0.5 mm,light in neck & head,male,100%
135282,30363,Pycnonotidae,LASG 1146,Bleda,syndactylus,Liberia,Grand Gedeh,,"John Wolo, north of Sapo National Park",5.553,-8.267,06/16/2019,Tissue - 1; Skin - 1,primary forest,,,,,,,no,light,"ovary mass 9 x 4 mm, smooth",light in head and neck,female,100%
135283,30365,Pycnonotidae,LASG 1147,Bleda,syndactylus,Liberia,Grand Gedeh,,"John Wolo, north of Sapo National Park",5.553,-8.267,06/16/2019,Tissue - 1; Skin - 1,primary forest,,,,,,,no,light,"ovary mass 4 x 3 mm, smooth",light in neck and head,female,100%
135284,30376,Pycnonotidae,LASG 1151,Bleda,canicapillus,Liberia,Grand Gedeh,,"John Wolo, north of Sapo National Park",5.553,-8.267,06/17/2019,Skin - 1; Tissue - 1,primary forest,,,,,,,no,light,testes 1 x 0.5 mm,light body,male,100%
135285,30311,Pycnonotidae,LASG 1116,Bleda,canicapillus,Liberia,Grand Gedeh,,"John Wolo, north of Sapo National Park",5.553,-8.267,06/14/2019,Tissue - 1; Skin - 1,primary forest,,,,,,,no,light,"ovary mass 7 x 4 mm, ova 1 mm",heavy in rump & legs,female,100%
135286,30342,Pycnonotidae,MFOR 853,Bleda,canicapillus,Liberia,Grand Gedeh,,"John Wolo, north of Sapo National Park",5.553,-8.267,06/15/2019,Tissue - 1; Skin - 1,primary forest,,,,,,,no,no,testes 2 x 2 mm,no,male,100%
135287,30315,Pycnonotidae,MFOR 841,Bleda,eximius,Liberia,Grand Gedeh,,"John Wolo, north of Sapo National Park",5.553,-8.267,06/14/2019,Tissue - 1; Skin - 1,primary forest,,,,,,,no,light,"ovary mass 5 x 4 mm, ova < 1 mm",light in head and back,female,100%
135288,30366,Pycnonotidae,MFOR 860,Bleda,eximius,Liberia,Grand Gedeh,,"John Wolo, north of Sapo National Park",5.553,-8.267,06/16/2019,Skin - 1; Tissue - 1,primary forest,,,,,,,no,light,"ovary mass 7 x 4 mm, ova 2.5 x 2.5 mm",no,female,100%
135289,30371,Pycnonotidae,LASG 1149,Bleda,eximius,Liberia,Grand Gedeh,,"John Wolo, north of Sapo National Park",5.553,-8.267,06/16/2019,Tissue - 1; Skin - 1,primary forest,,,,,,,no,light,testes 1 x 0.5 mm,no,male,100%
135290,30336,Pycnonotidae,LASG 1131,Bleda,eximius,Liberia,Grand Gedeh,,"John Wolo, north of Sapo National Park",5.553,-8.267,06/14/2019,Skin - 1; Tissue - 1,primary forest,,,,,,,no,moderate,testes 4 x 2 mm,heavy in rump; light in neck,male,100%
135291,30379,Pycnonotidae,BF 39,Bleda,eximius,Liberia,Grand Gedeh,,"John Wolo, north of Sapo National Park",5.553,-8.267,06/17/2019,Tissue - 1; Skin - 1,primary forest,,,,,,,no,,"ovary mass 5 x 4 mm, ova 1 mm",no,female,100%
135299,30292,Pycnonotidae,LASG 1105,Bleda,syndactylus,Liberia,,,"Putu Mountains, north of Sapo National Park, Grand Gedeh County",5.666,-8.164,06/11/19,Skin - 1; Tissue - 1,secondary forest and farms,,,,,,,no,light,testes 1 x 1 mm,light in neck,male,100%
135300,30270,Pycnonotidae,LASG 1093,Bleda,eximius,Liberia,,,"Putu Mountains, north of Sapo National Park, Grand Gedeh County",5.666,-8.164,06/10/19,Skin - 1; Tissue - 1,secondary forest and farms,,,,,,,no,light,"ovary mass6.5 x 5 mm, ova 1.5 mm",moderate molt in rump,female,100%
135301,30223,Pycnonotidae,LASG 1068,Bleda,canicapillus,Liberia,,,"Putu Mountains, north of Sapo National Park, Grand Gedeh County",5.666,-8.164,06/07/19,Skin - 1; Tissue - 1,secondary forest and farms,,,,,,,no,moderate,"ovary mass 5 x 4 mm, ova > 1 mm",light in rump,female,100%
135302,30250,Pycnonotidae,LASG 1083,Bleda,canicapillus,Liberia,,,"Putu Mountains, north of Sapo National Park, Grand Gedeh County",5.666,-8.164,06/09/19,Skin - 1; Tissue - 1,secondary forest and farms,,,,,,,no,light,"ovary mass 6 x 4 mm, smooth",no,female,100%
135303,30268,Pycnonotidae,LASG 1092,Bleda,canicapillus,Liberia,,,"Putu Mountains, north of Sapo National Park, Grand Gedeh County",5.666,-8.164,06/10/19,Skin - 1; Tissue - 1,secondary forest and farms,,,,,,,no,light,ovary mass 4 x 3 mm,light in rump,female,100%
135331,30277,Pycnonotidae,LASG 1097,Criniger,calurus,Liberia,,,"Putu Mountains, north of Sapo National Park, Grand Gedeh County",5.666,-8.164,06/10/19,Tissue - 1; Skin - 1,secondary forest and farms,,,,,,,no,light,"ovary mass 8 x 3 mm, ova 1 mm",no,female,100%
135332,30251,Pycnonotidae,LASG 1084,Phyllastrephus,albigularis,Liberia,,,"Putu Mountains, north of Sapo National Park, Grand Gedeh County",5.666,-8.164,06/09/19,Skin - 1; Tissue - 1,secondary forest and farms,,,,,,,no,light,testes 5 x 4 mm,no,male,100%
135333,30260,Pycnonotidae,MFOR 822,Phyllastrephus,albigularis,Liberia,,,"Putu Mountains, north of Sapo National Park, Grand Gedeh County",5.666,-8.164,06/10/19,Tissue - 1; Skin - 1,secondary forest and farms,,,,,,,no,light,"ovary mass 8 x 5 mm, ova < 1 mm",P7 in molt; tail molt,female,100%
135347,30219,Pycnonotidae,LASG 1065,Eurillas,latirostris,Liberia,,,"Putu Mountains, north of Sapo National Park, Grand Gedeh County",5.666,-8.164,06/07/19,Tissue - 1; Skin - 1,secondary forest and farms,,,,,,,no,light,testes 1 x 0.5 mm,heavy in rump,male,100%
135348,30222,Pycnonotidae,LASG 1067,Eurillas,latirostris,Liberia,,,"Putu Mountains, north of Sapo National Park, Grand Gedeh County",5.666,-8.164,06/07/19,Skin - 1; Tissue - 1,secondary forest and farms,,,,,,,no,heavy,testes 1 x 1 mm,light in rump,male,100%
135349,30226,Pycnonotidae,LASG 1070,Eurillas,latirostris,Liberia,,,"Putu Mountains, north of Sapo National Park, Grand Gedeh County",5.666,-8.164,06/07/19,Skin - 1; Tissue - 1,secondary forest and farms,,,,,,,3 x 1 mm,light,testes 1 x 0.5 mm,heavy in rump,male,80%
135350,30211,Pycnonotidae,MFOR 802,Eurillas,latirostris,Liberia,,,"Putu Mountains, north of Sapo National Park, Grand Gedeh County",5.666,-8.164,06/07/19,Skin - 1; Tissue - 1,secondary forest and farms,,,,,,,no,light,testes 3 x 2 mm,no,male,100%
135351,30221,Pycnonotidae,MFOR 806,Eurillas,latirostris,Liberia,,,"Putu Mountains, north of Sapo National Park, Grand Gedeh County",5.666,-8.164,06/07/19,Tissue - 1; Skin - 1,secondary forest and farms,,,,,,,no,light,testes 2 x 1 mm,no,male,100%
135352,30232,Pycnonotidae,MFOR 810,Eurillas,virens,Liberia,,,"Putu Mountains, north of Sapo National Park, Grand Gedeh County",5.666,-8.164,06/08/19,Skin - 1; Tissue - 1,secondary forest and farms,,,,,,,no,moderate,"ovary mass 9 x 5 mm, ova 1 x 1 mm",no,female,100%
135353,30229,Pycnonotidae,LASG 1072,Eurillas,virens,Liberia,,,"Putu Mountains, north of Sapo National Park, Grand Gedeh County",5.666,-8.164,06/08/19,Skin - 1; Tissue - 1,secondary forest and farms,,,,,,,no,light,testes 3 x 2 mm,,male,100%
135354,30231,Pycnonotidae,LASG 1073,Eurillas,virens,Liberia,,,"Putu Mountains, north of Sapo National Park, Grand Gedeh County",5.666,-8.164,06/08/19,Tissue - 1; Skin - 1,secondary forest and farms,,,,,,,3 x 2 mm,moderate,testes < 1 mm,heavy molt in rump; light in wings,male,80%
135355,30314,Pycnonotidae,LASG 1118,Eurillas,latirostris,Liberia,Grand Gedeh,,"John Wolo, north of Sapo National Park",5.553,-8.267,06/14/2019,Tissue - 1; Skin - 1,primary forest,,,,,,,no,light,testes 1 x 1 mm,light body,male,100%
135370,30288,Pycnonotidae,MFOR 831,Phyllastrephus,icterinus,Liberia,,,"Putu Mountains, north of Sapo National Park, Grand Gedeh County",5.666,-8.164,06/11/19,Skin - 1; Tissue - 1,secondary forest and farms,,,,,,,no,light,"ovary mass 6 x 4 mm, ova 1 x 1 mm",no,female,100%
135371,30299,Pycnonotidae,MFOR 835,Phyllastrephus,icterinus,Liberia,,,"Putu Mountains, north of Sapo National Park, Grand Gedeh County",5.666,-8.164,06/12/19,Skin - 1; Tissue - 1,secondary forest and farms,,,,,,,no,no,testes 3 x 2 mm,no,male,100%
135372,30287,Pycnonotidae,LASG 1102,Phyllastrephus,icterinus,Liberia,,,"Putu Mountains, north of Sapo National Park, Grand Gedeh County",5.666,-8.164,06/11/19,Skin - 1; Tissue - 1,secondary forest and farms,,,,,,,NO,NO,testes 2.5 x 1 mm,no,male,100%
135373,30293,Pycnonotidae,LASG 1106,Phyllastrephus,icterinus,Liberia,,,"Putu Mountains, north of Sapo National Park, Grand Gedeh County",5.666,-8.164,06/11/19,Tissue - 1; Skin - 1,secondary forest and farms,,,,,,,no,light,"ovary mass 4 x 2 mm, smooth",light in neck,female,100%
135382,30395,Pycnonotidae,LASG 1160,Pycnonotus,barbatus,Liberia,,,"RIA Highway, Disco Hill; Margibi County",6.25,-10.417,06/21/2019,Tissue - 1; Skin - 1,open scrubland,,,,,,,no,heavy,"ovary mass 9 x 6 mm, ova 2 mm",light in rump,female,100%
135383,35921,Pycnonotidae,MFOR 880,Pycnonotus,barbatus,Liberia,,,"RIA Highway, Disco Hill; Margibi County",6.25,-10.417,06/21/2019,Skin - 1; Tissue - 1,open scrubland,,,,,,,6 x 4 mm,no,testes 3 x 2 mm,"heavy body, wing & tail",male,10%
135384,35907,Pycnonotidae,MFOR 874,Pycnonotus,barbatus,Liberia,,,"RIA Highway, Disco Hill; Margibi County",6.25,-10.417,06/21/2019,Skin - 1; Tissue - 1,open scrubland,,,,,,,no,moderate,testes 12 x 7 mm,no,male,100%
135385,35393,Pycnonotidae,LASG 1159,Pycnonotus,barbatus,Liberia,,,"RIA Highway, Disco Hill; Margibi County",6.25,-10.417,06/21/2019,Tissue - 1; Skin - 1,open scrubland,,,,,,,no,light,ovary mass 20 x 10 mm; lg. ovum 8 mm,no,female,100%
135396,35915,Pycnonotidae,MFOR 877,Eurillas,virens,Liberia,,,"RIA Highway, Disco Hill; Margibi County",6.25,-10.417,06/21/2019,Skin - 1; Tissue - 1,open scrubland,,,,,,,no,no,testes 5 x 4 mm,no,male,100%
135397,35917,Pycnonotidae,MFOR 878,Eurillas,virens,Liberia,,,"RIA Highway, Disco Hill; Margibi County",6.25,-10.417,06/21/2019,Skin - 1; Tissue - 1,open scrubland,,,,,,,5 x 4 mm,no,testes 1 x 1 mm,no,male,40%
135398,35905,Pycnonotidae,LASG 1165,Eurillas,virens,Liberia,,,"RIA Highway, Disco Hill; Margibi County",6.25,-10.417,06/21/2019,Tissue - 1; Skin - 1,open scrubland,,,,,,,no,heavy,"ovary mass 4 x 2 mm, smooth",no,female,100%
135399,35901,Pycnonotidae,LASG 1163,Eurillas,virens,Liberia,,,"RIA Highway, Disco Hill; Margibi County",6.25,-10.417,06/21/2019,Skin - 1; Tissue - 1,open scrubland,,,,,,,3 x 2 mm,heavy,"ovary mass 3 x 2 mm, smooth",no,female,50%
135400,35910,Pycnonotidae,LASG 1168,Eurillas,virens,Liberia,,,"RIA Highway, Disco Hill; Margibi County",6.25,-10.417,06/21/2019,Tissue - 1; Skin - 1,open scrubland,,,,,,,3 x 1 mm,moderate,"ovary mass 4 x 2 mm, smooth",heavy body,female,60%
135401,35914,Pycnonotidae,LASG 1171,Eurillas,latirostris,Liberia,,,"RIA Highway, Disco Hill; Margibi County",6.25,-10.417,06/21/2019,Skin - 1; Tissue - 1,open scrubland,,,,,,,4 x 2 mm,moderate,testes < 1 mm,no,male,50%
135402,35919,Pycnonotidae,MFOR 879,Chlorocichla,simplex,Liberia,,,"RIA Highway, Disco Hill; Margibi County",6.25,-10.417,06/21/2019,Tissue - 1; Skin - 1,open scrubland,,,,,,,no,no,testes 6 x 5 mm,no,male,100%
135403,30397,Pycnonotidae,MFOR 879,Chlorocichla,simplex,Liberia,,,"RIA Highway, Disco Hill; Margibi County",6.25,-10.417,06/21/2019,Tissue - 1; Skin - 1,open scrubland,,,,,,,no,light,"ovary mass 6 x 3 mm, ova 1 mm",no,female,100%
135430,30343,Pycnonotidae,LASG 1134,Bleda,canicapillus,Liberia,Grand Gedeh,,"John Wolo, north of Sapo National Park",5.553,-8.267,06/15/2019,Skin - 1; Tissue - 1,secondary forest and farms,,,,,,,no,light,"ovary mass 6 x 5 mm, ova 1 mm",light in neck,female,100%
135440,30179,Pycnonotidae,BF 16,Bleda,canicapillus,Liberia,,,"NE Sapo National Park, Sione County",5.3,-8.262,06/03/19,Tissue - 1; Alcoholic - 1,primary forest,,,,,,,,,,body,,
135442,30183,Pycnonotidae,BF 18,Eurillas,latirostris,Liberia,,,"NE Sapo National Park, Sione County",5.3,-8.262,06/04/19,Tissue - 1; Alcoholic - 1,primary forest,,,,,,,,,,body,,
135443,30203,Pycnonotidae,BF 20,Eurillas,virens,Liberia,,,"NE Sapo National Park, Sione County",5.3,-8.262,06/05/19,Tissue - 1; Alcoholic - 1,primary forest,,,,,,,,,,,,
135444,30204,Pycnonotidae,BF 21,Criniger,calurus,Liberia,,,"NE Sapo National Park, Sione County",5.3,-8.262,06/05/19,Tissue - 1; Alcoholic - 1,primary forest,,,,,,,,,,,,
135453,30284,Pycnonotidae,BF 30,Phyllastrephus,icterinus,Liberia,,,"Putu Mountains, north of Sapo National Park, Grand Gedeh County",5.666,-8.164,06/11/19,Tissue - 1; Alcoholic - 1,secondary forest,,,,,,,,,,no,,
135454,30305,Pycnonotidae,BF 31,Phyllastrephus,albigularis,Liberia,,,"Putu Mountains, north of Sapo National Park, Grand Gedeh County",5.666,-8.164,06/12/19,Alcoholic - 1; Tissue - 1,secondary forest,,,,,,,,,,no,,
135455,30352,Pycnonotidae,BF 33,Bleda,syndactylus,Liberia,,,"Putu Mountains, north of Sapo National Park, Grand Gedeh County",5.666,-8.164,06/16/2019,Alcoholic - 1; Tissue - 1,primary forest,,,,,,,,,,light,,
135456,30377,Pycnonotidae,BF 38,Bleda,eximius,Liberia,,,"Putu Mountains, north of Sapo National Park, Grand Gedeh County",5.666,-8.164,06/17/2019,Alcoholic - 1; Tissue - 1,primary forest,,,,,,,,,,,,
135777,,Pycnonotidae,JDVA 1146,Pycnonotus,urostictus,Philippines,Sorsogo,,"Luzon Island, Mt. Cawayan",12.6991,-124.0818,01/26/2017,Alcoholic - 1,,,Alvarez,J. D. V.,,,,,,,,,
136572,38494,Pycnonotidae,REM 109,Pycnonotus,barbatus,Liberia,,,"Mt. Nimba, Grassfield",7.492,-8.581,04/17/2023,Skin - 1; Tissue - 1,in grass/forest ecotone,,,,,,,4 x 3 mm,moderate,testes 1.5 mm,no,male,50%
136573,38548,Pycnonotidae,TJD 6577,Pycnonotus,barbatus,Liberia,,,"Mt. Nimba, Grassfield",7.492,-8.581,04/20/2023,Tissue - 1; Skin - 1,in grass/forest ecotone,,,,,,,no,no,testes 3 x 2 mm,no body,male,100%
136574,38527,Pycnonotidae,LESR 112,Pycnonotus,barbatus,Liberia,,,"Mt. Nimba, Grassfield",7.492,-8.581,04/18/2023,Tissue - 1; Skin - 1,in grass/forest ecotone,,,,,,,11 x 7 mm,no,"ovary mass 7 x 2 mm, ova < 1 mm",no,female,100%
136575,38474,Pycnonotidae,LESR 95,Pycnonotus,barbatus,Liberia,,,"Mt. Nimba, Grassfield",7.492,-8.581,04/16/2023,Skin - 1; Tissue - 1,in grass/forest ecotone,,,,,,,no,no,"ovary mass 7 x 3 mm, ova < 1 mm",trace,female,40%
136594,38549,Pycnonotidae,REM 125,Eurillas,latirostris,Liberia,,,"Mt. Nimba, Grassfield",7.492,-8.581,04/20/2023,Skin - 1; Tissue - 1,in grass/forest ecotone,,,,,,,6 x 3 mm,no,"ovary mass 3 x 2 mm, ova < 1 mm",light on back,female,70%
136595,38450,Pycnonotidae,LESR 87,Chlorocichla,simplex,Liberia,,,"Mt. Nimba, Grassfield",7.492,-8.581,04/15/2023,Tissue - 1; Skin - 1,in grass/forest ecotone,,,,,,,no,light,"ovary mass 12 x5 mm, ova 1 x 1 mm,  oviduct 4 mm",light body,female,100%
136962,38476,Pycnonotidae,REM 101,Criniger,calurus,Liberia,,,"Mt. Nimba, Grassfield",7.492,-8.581,04/16/2023,Skin - 1; Tissue - 1,in grass/forest ecotone,,,,,,,7 x 3 mm,no,3 mm,no,male,65%
137036,38583,Pycnonotidae,LESR 4,Eurillas,virens,Liberia,,,"Mt. Nimba, south ridge",7.479,-8.544,03/30/2023,Skin - 1; Tissue - 1,secondary forest,,,,,,,no,light,testes 1 x 1 mm,no,male,100%
